time_ns,rmsd
0.0,5.23988967699772e-07
0.1,0.8182743832176197
0.2,0.9894337831724085
0.30000000000000004,0.9763725103319888
0.4,1.0132666439520819
0.5,1.1912828400525142
0.6000000000000001,1.2198756201655878
0.7000000000000001,1.1910173736526122
0.8,1.6350611029919808
0.9,1.6694630682440608
1.0,1.9083899756235794
1.1,1.6652833961122677
1.2000000000000002,1.9627401621150007
1.3,1.7943248677693926
1.4000000000000001,1.8170633956715576
1.5,1.5312832153305285
1.6,1.459742476729055
1.7000000000000002,1.5561312731677555
1.8,1.7902118733384278
1.9000000000000001,1.5625362221894161
2.0,1.5349005205000477
2.1,1.531958934659965
2.2,1.695918906577713
2.3000000000000003,1.5433798076318628
2.4000000000000004,1.6008434265248137
2.5,1.5477260619264364
2.6,1.6107829445520423
2.7,1.8029793292597647
2.8000000000000003,1.621217192643712
2.9000000000000004,1.6196226155673323
3.0,1.624160659087126
3.1,1.438132359355084
3.2,1.551577404555707
3.3000000000000003,1.2884129514597296
3.4000000000000004,1.2882591880428456
3.5,1.3689585637602562
3.6,1.2481280306499025
3.7,1.3539431616106188
3.8000000000000003,1.527456104635967
3.9000000000000004,1.7853252720418247
4.0,1.6524148929937539
4.1000000000000005,1.5677701936575004
4.2,1.5937478032038384
4.3,1.5515529374348367
4.4,1.3637337094908475
4.5,1.3226354465060102
4.6000000000000005,1.3659591209913502
4.7,1.42450901714896
4.800000000000001,1.4330948615453114
4.9,1.5201914609199172
5.0,1.3606450167169053
5.1000000000000005,1.5063151345347996
5.2,1.578966979203941
5.300000000000001,1.4879480364763418
5.4,1.3894297423833477
5.5,1.3971122649115955
5.6000000000000005,1.3654155713084726
5.7,1.297595844287789
5.800000000000001,1.6948420752362396
5.9,1.588548109571732
6.0,1.5833391013452676
6.1000000000000005,1.618403755182033
6.2,1.5852216010801943
6.300000000000001,1.7286932502879513
6.4,1.8054256898528505
6.5,1.5769178855734156
6.6000000000000005,1.7071325523180323
6.7,1.7210466209946762
6.800000000000001,1.7703714850035324
6.9,1.8233500609284952
7.0,1.9065781509538962
7.1000000000000005,1.7787327810301263
7.2,1.9048315825030369
7.300000000000001,1.956550689823283
7.4,2.057129926712583
7.5,1.8775180035291723
7.6000000000000005,2.0242689425288702
7.7,2.046215117870144
7.800000000000001,2.0037794722748057
7.9,2.0732878780934207
8.0,1.8765196462909317
8.1,1.996657459260333
8.200000000000001,2.2721231631459595
8.3,2.315300661032196
8.4,1.9878947073533582
8.5,2.0146535054273325
8.6,1.8644661329981125
8.700000000000001,1.8203366224439335
8.8,1.6803993431024968
8.9,1.7539126276896932
9.0,1.8110111166249023
9.1,1.975819532376552
9.200000000000001,1.7773439694088768
9.3,1.8571658951410959
9.4,1.4109270148652682
9.5,1.31355923147554
9.600000000000001,1.4063845007120748
9.700000000000001,1.4401943084703628
9.8,1.4686845100828319
9.9,1.6074738246006441
10.0,1.932489066024243
10.100000000000001,1.7690335864900217
10.200000000000001,1.9021963374921833
10.3,1.758451103392629
10.4,1.6918848945061757
10.5,1.742846429202851
10.600000000000001,1.9694004255375694
10.700000000000001,2.2735081341280816
10.8,2.211951541654183
10.9,2.0497140653740393
11.0,2.132737232004576
11.100000000000001,2.209632745356633
11.200000000000001,2.43262573343973
11.3,2.3168956125866753
11.4,2.133102938807472
11.5,1.9054413456441606
11.600000000000001,1.828147265872929
11.700000000000001,1.8788345969640325
11.8,2.046221637682887
11.9,2.0442450757809496
12.0,2.110052942807268
12.100000000000001,2.370784843640073
12.200000000000001,2.4431201433247214
12.3,2.5793140354182644
12.4,2.7596370592094224
12.5,2.4618404046800526
12.600000000000001,2.3827299501438266
12.700000000000001,2.4265279477443675
12.8,2.5625165301550443
12.9,2.4805680552455014
13.0,2.3884666000995303
13.100000000000001,2.2047931960520293
13.200000000000001,2.2550691206452664
13.3,2.351744487456581
13.4,2.4729428933628523
13.5,2.3111108670983755
13.600000000000001,2.13287059944278
13.700000000000001,2.0913772966402178
13.8,2.0901934255579984
13.9,1.9069737956593595
14.0,1.709727343746166
14.100000000000001,1.894481403251046
14.200000000000001,2.1046338589011815
14.3,2.282677618395628
14.4,2.210205433785736
14.5,2.1289181291380856
14.600000000000001,2.14207175226454
14.700000000000001,2.34825543524386
14.8,1.9761087297360773
14.9,1.9883854074635061
15.0,1.877289242562641
15.100000000000001,2.356960667948428
15.200000000000001,2.1242135224038172
15.3,1.8706028995372896
15.4,2.0117664978591727
15.5,2.005930250652192
15.600000000000001,1.9600425710662126
15.700000000000001,1.8484649525200543
15.8,1.96101494361117
15.9,1.972168819592055
16.0,1.7767720306020967
16.1,2.216808953237787
16.2,2.3296089107203226
16.3,2.072228780727507
16.400000000000002,2.1832090524236123
16.5,2.1150142484445418
16.6,2.2986196915788906
16.7,2.3346392119071306
16.8,2.145428864483413
16.900000000000002,2.1190174063541147
17.0,2.149151279446259
17.1,2.1647104532513812
17.2,2.483971955648711
17.3,2.6074646496150247
17.400000000000002,2.3275056053626133
17.5,2.4765723095198404
17.6,2.59710268155264
17.7,2.5411065796558923
17.8,2.58205371917588
17.900000000000002,2.5932828520061495
18.0,2.3532112859965655
18.1,2.2191143427928712
18.2,1.8110324649416945
18.3,1.8932272626007776
18.400000000000002,2.0639381388543256
18.5,2.230533466605549
18.6,2.325534006745333
18.7,2.263847449713401
18.8,2.3396364281808784
18.900000000000002,2.4408449013407543
19.0,2.530949137484606
19.1,2.725244725353398
19.200000000000003,2.4901470175659357
19.3,2.602243160675463
19.400000000000002,2.357051362827661
19.5,2.407670581048421
19.6,2.4357862154480094
19.700000000000003,2.4679462568019543
19.8,2.3277704205086125
19.900000000000002,2.4348600462329784
20.0,2.407109361974512
20.1,2.4311035272138954
20.200000000000003,2.260668496307984
20.3,2.5000352045509104
20.400000000000002,2.723838177143001
20.5,2.7953224944362187
20.6,2.750738960016155
20.700000000000003,2.832688159761154
20.8,2.872120630272026
20.900000000000002,2.789628650850288
21.0,2.837244025680297
21.1,2.8012950798226117
21.200000000000003,2.780840039520449
21.3,2.8862502412702273
21.400000000000002,2.9206417849120276
21.5,2.974161904919815
21.6,2.9208384716290814
21.700000000000003,2.925490766687996
21.8,2.8964674495563085
21.900000000000002,2.9303148810503084
22.0,2.8712469139090073
22.1,2.9813388818966624
22.200000000000003,3.16099313120927
22.3,3.1515936608886514
22.400000000000002,2.9367563013759312
22.5,3.129415225424104
22.6,3.003102788190703
22.700000000000003,2.947718807236186
22.8,2.9672741445102706
22.900000000000002,3.012336227051992
23.0,2.956764931273164
23.1,3.0041479033836147
23.200000000000003,3.0481851508850473
23.3,3.306730776331531
23.400000000000002,3.0248883420008807
23.5,3.052402592846539
23.6,2.8587960723985626
23.700000000000003,2.991869969051148
23.8,3.0656381425258545
23.900000000000002,3.1262702299206016
24.0,2.9519905576538257
24.1,3.019893171508371
24.200000000000003,2.965835189621219
24.3,3.000976253775667
24.400000000000002,2.7632464501502167
24.5,2.6600811158818667
24.6,2.921201012638394
24.700000000000003,2.904187319536799
24.8,2.8076187312235676
24.900000000000002,2.762415782909648
25.0,2.980642532541691
25.1,3.0935711497508374
25.200000000000003,2.8305205775487012
25.3,2.9310618873111456
25.400000000000002,2.9160577091208735
25.5,2.83951163532686
25.6,2.8230803902336747
25.700000000000003,2.9269183420283467
25.8,3.04558394236144
25.900000000000002,2.99131104851504
26.0,2.9796125279686563
26.1,3.008246493048665
26.200000000000003,2.834558935553595
26.3,2.762117687329731
26.400000000000002,2.909478995409025
26.5,3.022552074341148
26.6,3.016893574608185
26.700000000000003,3.0229267242800524
26.8,3.183122920526927
26.900000000000002,3.143350669199938
27.0,3.023895463898333
27.1,3.1897083515895606
27.200000000000003,3.2359687372145802
27.3,3.1268536551634014
27.400000000000002,3.0138764144827763
27.5,2.947111208392178
27.6,3.002278543090433
27.700000000000003,2.9269405109944953
27.8,3.270503613439989
27.900000000000002,3.142913648780311
28.0,3.2061713603263042
28.1,3.276347054921674
28.200000000000003,3.4990827173163197
