Time (ns),RMSD (Å)
0.0,0.0004949249437818932
0.1,0.35606861301530635
0.2,0.1921048235180278
0.30000000000000004,0.2346463239944626
0.4,0.4262868795933228
0.5,0.3489564984973786
0.6000000000000001,0.4550647620775313
0.7000000000000001,0.2932858920378838
0.8,0.4075092295365662
0.9,0.45584489665653816
1.0,0.3262103802438982
1.1,0.456340328596363
1.2000000000000002,0.2342689065254704
1.3,0.46279097065844627
1.4000000000000001,0.3795272551154379
1.5,0.19883068043914515
1.6,0.23245166936170553
1.7000000000000002,0.20399371777007094
1.8,0.31478489632185974
1.9000000000000001,0.402798457930084
2.0,0.3463980719269126
2.1,0.39866125079833686
2.2,0.2944713793805498
2.3000000000000003,0.4805949732344116
2.4000000000000004,0.4338149229848745
2.5,0.43881511306358695
2.6,0.3049257291351945
2.7,0.3447433483017193
2.8000000000000003,0.35431894932649366
2.9000000000000004,0.4359660534961023
3.0,0.6094461066150569
3.1,0.7330436429663176
3.2,0.6340636980105444
3.3000000000000003,0.669281791588469
3.4000000000000004,0.5511430575153302
3.5,0.5350795363792915
3.6,0.5706947775681221
3.7,0.6064452508865518
3.8000000000000003,0.6860879761259203
3.9000000000000004,0.5869884233027197
4.0,0.7183803157973354
4.1000000000000005,0.5219484806535271
4.2,0.638780956696992
4.3,0.48281551284295293
4.4,0.5840168976221146
4.5,0.5166007576421453
4.6000000000000005,0.5359591568731495
4.7,0.48779876626766694
4.800000000000001,0.5880242617820407
4.9,0.5777394059750234
5.0,0.6293198374069576
5.1000000000000005,0.4396988988542028
5.2,0.5704594483226123
5.300000000000001,0.42151694217642427
5.4,0.5632405704202309
5.5,0.42629584211358756
5.6000000000000005,0.4608223135353353
5.7,0.4219167074826841
5.800000000000001,0.45138811487658453
5.9,0.49238306461599113
6.0,0.4477753681434639
6.1000000000000005,0.6100612947793511
6.2,0.42155958300670265
6.300000000000001,0.6497140766257476
6.4,0.5579753378590137
6.5,0.5439967380216769
6.6000000000000005,0.5036491899496205
6.7,0.4060599201850546
6.800000000000001,0.47225336574736443
6.9,0.4481683062285887
7.0,0.4348258313430851
7.1000000000000005,0.5412662765679591
7.2,0.49654922898180426
7.300000000000001,0.4805252728608939
7.4,0.510614675424648
7.5,0.5410082912787183
7.6000000000000005,0.46965453325852696
7.7,0.5801418247639634
7.800000000000001,0.5618500553896434
7.9,0.5123471007750202
8.0,0.5277925787960388
8.1,0.5998823125373703
8.200000000000001,0.5654960496380289
8.3,0.5372040205876119
8.4,0.4996482309613318
8.5,0.6687760785322636
8.6,0.468364320370901
8.700000000000001,0.4399012904027234
8.8,0.5854558503693936
8.9,0.4994050384527333
9.0,0.34845250799969607
9.1,0.32756241343917747
9.200000000000001,0.47158992885076656
9.3,0.32912153438457387
9.4,0.5488894400480704
9.5,0.4721788617589903
9.600000000000001,0.36118531323353187
9.700000000000001,0.4094842476309541
9.8,0.28384999785827186
9.9,0.42636103886478394
10.0,0.26896357993276016
10.100000000000001,0.29691768643592426
10.200000000000001,0.2774668227408145
10.3,0.45863235272503544
10.4,0.2746846845788844
