Frame,RMSD_dock
243,2.983367
244,3.0294135
245,3.2961922
246,3.1186268
247,3.5023885
248,3.378066
249,3.3110957
250,2.9288843
251,3.421854
252,3.3608518
253,2.7436159
254,3.1396687
255,2.8371265
256,3.2409792
257,3.1526244
258,3.3119526
259,3.2345839
260,3.088098
261,3.47195
262,3.6123815
263,3.5129466
264,2.8619523
265,3.263515
266,2.9280345
267,2.9978871
268,3.0732775
269,2.8864067
270,3.3221
271,3.1286426
272,3.1504354
273,3.0100389
274,3.4453201
275,3.2465053
276,3.7287571
277,3.066875
278,3.1016765
279,2.989512
280,3.1977367
281,3.26286
282,2.7933722
283,3.8061492
284,3.0853095
285,2.782699
286,2.9618187
287,2.863144
288,3.249088
289,2.9414313
290,1.345137
291,2.0515356
292,1.5106692
293,2.7581778
294,2.2764113
295,1.94394
296,2.3274376
297,2.1925187
298,2.5461051
299,3.123765
300,1.8312944
301,2.3533719
302,2.3966203
303,2.1737442
304,2.770125
305,2.3126426
306,3.2011025
307,3.7091405
308,2.8472924
309,3.247091
310,2.7263675
311,2.30531
312,2.4529533
313,3.1997025
314,2.9227767
315,2.987576
316,3.0332205
317,2.982511
318,3.7589674
319,2.8278184
320,2.979273
321,3.0210426
322,2.9418092
323,2.9668894
324,3.627747
325,2.9638348
326,2.892879
327,3.0000846
328,3.3986166
329,2.8405254
330,2.8063166
331,3.102197
332,3.1729977
333,3.243958
334,3.4635744
335,3.6649396
336,3.658992
337,3.7112622
338,3.7571032
339,3.6977725
340,3.7382405
341,3.4791288
342,3.4617782
343,3.4420893
344,4.280938
345,3.8555639
346,3.6010265
347,3.5803857
348,3.495094
349,3.4431314
350,3.6024234
351,3.605849
352,3.5021775
353,3.292255
354,3.9430714
355,3.6665785
356,3.7071187
357,3.567614
358,3.6109824
359,4.47746
360,5.3922334
361,4.8302937
362,4.449927
363,4.649362
364,4.351451
365,4.8756223
366,5.0248756
367,5.0378838
368,5.152215
369,4.559262
370,5.797489
371,5.0202384
372,4.4107995
373,5.2293606
374,4.6408515
375,5.130009
376,4.7107344
377,4.6826906
378,4.954314
379,4.9358044
380,5.041829
381,4.7985196
382,4.618312
383,4.9486117
384,4.877589
385,3.5651512
386,4.65385
387,3.9363766
388,3.5656893
389,3.7217312
390,3.7904851
391,4.489742
392,3.8307953
393,4.129722
394,5.2667103
395,5.941277
396,5.133526
397,4.7810125
398,4.5548973
399,3.9871426
400,4.7990527
401,5.1214695
402,4.090923
403,4.7583084
404,4.389003
405,4.6744785
406,4.2719717
407,4.902986
408,4.5387297
409,5.28256
410,5.0352287
411,4.998314
412,5.4858565
413,6.0064692
414,5.421853
415,5.421698
416,3.9138646
417,4.1970687
418,3.6645253
419,3.7761028
420,3.7769446
421,3.7001567
422,3.4670157
423,3.779669
424,3.828897
425,3.8756857
426,4.136697
427,3.9728265
428,3.8116312
429,4.8466306
430,4.6934524
431,4.7363486
432,4.641689
433,4.969759
434,4.129276
435,4.1516657
436,5.1136985
437,4.444712
438,4.5898366
439,4.335393
440,4.336758
441,4.014087
442,3.8643053
443,4.613199
444,4.5712585
445,4.5594916
446,5.1071825
447,4.321848
448,4.6063514
449,3.933886
450,4.011396
451,3.787375
452,3.5276089
453,3.652541
454,4.0479445
455,4.8572726
456,4.887826
457,4.7839856
458,3.4074662
459,3.375543
460,3.6521168
461,3.2542417
462,3.5828917
463,3.5108984
464,3.6287599
465,3.8899486
466,3.4757488
467,3.3966308
468,3.3106506
469,3.4527857
470,3.3235097
471,3.292615
472,3.4026048
473,3.5909202
474,3.6100943
475,3.7797372
476,4.025701
477,3.9631655
478,3.853925
479,4.146926
480,3.6901937
481,3.7115612
482,3.5459125
483,3.4773107
484,3.998879
485,5.378258
486,5.379951
487,5.107024
488,5.350218
489,4.753176
490,4.5902925
491,4.3363028
492,5.9644823
493,5.032304
494,5.917455
495,5.782346
496,5.3642373
497,5.735766
498,4.746088
499,5.0258455
500,4.0378437
501,4.1230836
502,3.579973
503,4.1203823
504,4.0806093
505,3.9836774
506,4.562657
507,3.9843671
508,3.5310106
509,3.6714096
510,3.826257
511,3.8332717
512,5.0656176
513,5.2387257
514,6.3942456
515,5.4558387
516,4.768471
517,5.5896845
518,5.309357
519,4.484265
520,3.7755964
521,3.7014887
522,3.6073496
523,4.592358
524,4.046954
525,4.415017
526,4.8270392
527,4.9026833
528,5.2593317
529,4.678134
530,5.5338454
531,5.2015166
532,5.41999
533,5.455135
534,5.5376296
535,5.708179
536,5.646029
537,5.215423
538,5.4569874
539,4.8606205
540,4.8176045
541,5.1692357
542,5.290619
543,5.2272406
544,5.6815743
545,5.2069273
546,5.1300087
547,5.058911
548,4.7418675
549,5.1000595
550,4.517969
551,4.6211066
552,4.642041
553,5.023735
554,4.980755
555,4.692133
556,4.694652
557,4.616225
558,5.0813317
559,4.7310104
560,4.4680643
561,4.647115
562,4.205518
563,4.991079
564,4.658769
565,5.0370574
566,5.0839624
567,5.1272306
568,4.73935
569,4.858722
570,4.807101
571,4.929849
572,5.1374
573,5.3603554
574,5.127704
575,5.147311
576,5.6623855
577,5.04249
578,5.6297336
579,4.472232
580,5.1069326
581,4.5748177
582,4.484726
583,5.388225
584,5.344107
585,5.7207637
586,4.952117
587,4.322295
588,4.772223
589,5.1430383
590,4.297439
591,4.7799997
592,4.3865156
593,4.4514723
594,3.636304
595,3.6353989
596,3.9563386
597,4.3323283
598,4.1668186
599,4.349144
600,4.2349663
601,4.6218944
602,4.644015
603,4.416722
604,5.1365023
605,4.4546595
606,4.04902
607,4.984581
608,5.109558
609,5.552472
610,5.8029943
611,5.0793724
612,5.5098763
613,4.160809
614,4.9598665
615,5.1450005
616,5.9481587
617,6.2992506
618,5.797961
619,5.9786167
620,5.712086
621,4.871861
622,5.2713394
623,5.0653477
624,5.0699053
625,4.5288424
626,4.347552
627,4.3613706
628,4.4823875
629,4.138704
630,4.485067
631,3.647349
632,3.6426663
633,3.9410517
634,3.7644215
635,3.516024
636,3.449479
637,3.5060482
638,3.6895125
639,3.8055036
640,3.459688
641,3.55927
642,3.601172
643,3.569581
644,3.5940025
645,4.111375
646,4.105499
647,3.3998387
648,3.8555384
649,3.5578778
650,3.9657204
651,3.9643376
652,3.8391707
653,3.8977144
654,4.08504
655,4.338093
656,4.0870194
657,3.6895156
658,4.0144286
659,3.5370302
660,3.8342676
661,3.6631684
662,4.1744733
663,3.805827
664,3.8542013
665,3.8864326
666,3.7641797
667,3.7778466
668,4.1046977
669,4.2931385
670,4.0670395
671,4.1130385
672,3.909753
673,3.7447987
674,3.6590765
675,4.0614705
676,4.011552
677,4.5158195
678,4.106884
679,4.5569105
680,4.105249
681,4.0476956
682,3.7941647
683,4.3874474
684,4.1755967
685,3.911371
686,4.235151
687,4.681297
688,3.8316224
689,3.9614463
690,4.268883
691,4.079814
692,4.9814386
693,4.843247
694,3.9379656
695,3.8069
696,4.7274795
697,4.035817
698,4.4983573
699,4.4952693
700,4.2710085
701,4.044629
702,3.9034662
703,4.402719
704,4.4172783
705,4.158612
706,4.1505914
707,4.5194764
708,3.9069896
709,4.0576305
710,4.568946
711,4.700906
712,4.427562
713,4.2707
714,4.3687806
715,4.4205413
716,4.701847
717,4.487343
718,4.1240153
719,4.110228
720,3.8381245
721,4.7577596
722,4.591825
723,4.0648065
724,4.3402367
725,4.4482145
726,4.8496814
727,3.960403
728,4.014088
729,3.446889
730,3.7921944
731,3.8400972
732,3.9272373
733,3.627761
734,3.856086
735,3.9870355
736,4.047727
737,3.6632135
738,3.6578863
739,3.7898276
740,3.6099396
741,3.6501184
742,4.345874
743,3.3596182
744,3.6475475
745,4.0733814
746,3.937048
747,4.260278
748,3.447398
749,3.4416664
750,3.6532693
751,3.9043531
752,3.9228847
753,4.0140605
754,3.933495
755,4.162226
756,3.5035803
757,4.0836973
758,3.8542933
759,3.5878325
760,3.6705866
761,3.9615333
762,3.4965234
763,3.768775
764,3.8023612
765,3.9234421
766,3.6988468
767,3.4752617
768,3.4714942
769,3.9719882
770,3.742687
771,3.5423086
772,3.689101
773,3.901889
774,3.8242013
775,3.8487375
776,3.5664797
777,3.6403542
778,3.450809
779,4.187347
780,3.9697452
781,4.5001144
782,4.1243825
783,3.8990967
784,3.9314556
785,3.8809016
786,3.5236382
787,3.9064343
788,3.6220157
789,3.6660602
790,3.7939386
791,3.9098918
792,3.9768043
793,3.9882493
794,4.3179703
795,3.6866012
796,3.5913887
797,3.8970509
798,3.5359654
799,3.9139888
800,3.793079
801,3.7100368
802,4.0254993
803,3.7841141
804,4.0795035
805,4.345948
806,4.03503
807,4.2746634
808,4.188105
809,3.83371
810,3.565408
811,3.5361555
812,3.9068532
813,4.3206725
814,3.60651
815,3.6658516
816,3.6795213
817,3.6039598
818,4.0255237
819,3.9158888
820,4.251117
821,3.7067018
822,3.4914718
823,3.5638282
824,3.463197
825,3.446822
826,3.7222497
827,4.0309467
828,4.824974
829,3.70137
830,3.6342258
831,3.5392997
832,4.1337924
833,3.5948489
834,3.6878011
835,3.9734764
836,4.9642663
837,4.6198096
838,4.3316255
839,3.8076
840,4.559069
841,3.9924679
842,4.047169
843,3.3991647
844,3.4945962
845,3.5454333
846,4.014607
847,4.532084
848,4.8373084
849,4.9985523
850,4.539924
851,4.8043127
852,4.934343
853,4.6799603
854,5.1258154
855,4.629097
856,4.8969173
857,4.8282175
858,4.5617633
859,4.6742196
860,4.8040843
861,4.98497
862,4.86159
863,4.541861
864,4.146127
865,4.0148344
866,4.677015
867,4.540852
868,4.766305
869,4.5158973
870,3.9391263
871,4.0393014
872,4.4105287
873,4.274094
874,4.5487
875,4.4095845
876,3.995633
877,4.6393676
878,4.706164
879,4.096142
880,4.1219454
881,4.502463
882,4.108484
883,3.9065132
884,4.335052
885,4.6412516
886,5.1223655
887,5.0408077
888,4.704514
889,5.6579747
890,5.8312726
891,4.779009
892,4.7146177
893,4.185197
894,6.026021
895,4.6665845
896,5.3487372
897,5.39032
898,4.5701885
899,4.3469687
900,4.514993
901,4.00425
902,4.428113
903,4.239504
904,4.3261175
905,4.2719584
906,4.2877064
907,4.6197195
908,4.088871
909,4.188648
910,4.0852404
911,4.0958223
912,4.50079
913,4.6815047
914,4.5801888
915,4.5399604
916,4.3022246
917,4.0344715
918,4.5475707
919,4.509528
920,4.547994
921,3.7760289
922,3.8687692
923,4.4516664
924,4.151598
925,3.7716157
926,4.0200396
927,4.0593214
928,4.2884154
929,4.393273
930,4.3189635
931,4.019914
932,4.41145
933,4.198454
934,3.901124
935,4.310085
936,4.491148
937,4.339135
938,4.2057815
939,4.645286
940,4.014226
941,3.8623002
942,3.760658
943,3.8328927
944,3.70232
945,3.5132241
946,3.570398
947,3.435612
948,3.9476519
949,4.2704372
950,3.8726425
951,3.8168807
952,3.5122027
953,3.616989
954,3.378926
955,3.7866778
956,3.4409022
957,3.7455485
958,3.8155107
959,3.5188243
960,4.070827
961,3.7899342
962,3.7386181
963,3.7731168
964,3.625586
965,3.8135436
966,3.5306988
967,3.9846864
968,3.784461
969,4.1825886
970,3.8704793
971,4.362218
972,4.455989
973,3.9113047
974,4.167462
975,4.1752553
976,3.834881
977,3.7418463
978,4.0836277
979,4.708051
980,4.469229
981,4.806605
982,4.7328906
983,4.7037635
984,5.0288873
985,3.8099873
986,3.4636548
987,3.5851915
988,3.3817058
989,3.5976403
990,3.5869904
991,3.6117115
992,3.7617214
993,3.5745525
994,3.2669308
995,3.4187753
996,3.450923
997,3.7700262
998,3.2881217
999,4.15823
1000,4.0349894
1001,4.2573295
1002,3.8732584
1003,4.240542
1004,4.0841365
1005,4.7468424
1006,4.6242166
1007,4.6933103
1008,3.5980213
1009,3.857501
1010,3.404498
1011,4.113547
1012,4.077557
1013,3.858282
1014,4.035185
1015,4.1912074
1016,3.8837118
1017,3.6663034
1018,3.746869
1019,4.116495
1020,4.3815727
1021,3.5924966
1022,4.3453417
1023,4.3490243
1024,3.9077375
1025,4.418347
1026,3.8016024
1027,3.5627553
1028,3.6112082
1029,3.5203903
1030,3.9810572
1031,3.9042745
1032,3.8608139
1033,4.269312
1034,4.0178475
1035,3.873403
1036,3.6890967
1037,4.284545
1038,4.756202
1039,4.0389104
1040,4.408131
1041,4.1039515
1042,3.9670496
1043,4.30689
1044,3.9772878
1045,3.497109
1046,3.618686
1047,3.83368
1048,3.973197
1049,4.158087
1050,4.1361833
1051,4.41067
1052,4.6310697
1053,3.8748393
1054,4.026312
1055,4.053626
1056,3.8424747
1057,3.583365
1058,3.9406068
1059,3.8090122
1060,3.9059293
1061,3.5523868
1062,3.7707233
1063,4.0403957
1064,4.241742
1065,3.963309
1066,3.4195995
1067,3.6297522
1068,3.7143795
1069,3.665702
1070,3.6046026
1071,3.4481926
1072,3.7413054
1073,3.7174284
1074,3.8124614
1075,3.8227363
1076,3.7281196
1077,3.4897764
1078,3.7163548
1079,3.6323621
1080,4.0925736
1081,3.934296
1082,3.7910326
1083,3.519826
1084,3.8558652
1085,3.7350602
1086,3.6575358
1087,3.779161
1088,3.382402
1089,4.121893
1090,4.1160107
1091,3.577051
1092,3.6175952
1093,3.5129986
1094,3.8778481
1095,3.4411447
1096,4.117563
1097,3.8070247
1098,3.796185
1099,3.5983593
