,0
153,-5.32931
154,-5.45426
155,-5.66553
156,-5.4722
157,-5.85009
158,-5.17549
159,-4.91228
160,-4.73189
161,-5.473
162,-5.52345
163,-5.39516
164,-6.04404
165,-5.23745
166,-5.61288
167,-5.419
168,-5.61345
169,-5.47891
170,-5.38836
171,-5.3437
172,-5.301
173,-5.22289
174,-5.21857
175,-5.20668
176,-5.32649
177,-5.6369
178,-4.99964
179,-5.8361
180,-5.14228
181,-5.42193
182,-5.17139
183,-5.25616
184,-5.40732
185,-5.45886
186,-5.24464
187,-5.415
188,-5.20282
189,-5.07763
190,-5.35966
191,-5.3954
192,-5.3872
193,-5.55496
194,-5.28219
195,-5.23258
196,-5.50022
197,-4.89523
198,-5.19223
199,-5.47108
200,-4.89471
201,-5.42699
202,-5.5083
203,-5.82207
204,-5.09134
205,-5.64435
206,-5.0471
207,-4.77934
208,-5.26986
209,-4.96034
210,-4.81629
211,-4.96723
212,-4.5527
213,-4.61146
214,-4.86425
215,-4.90653
216,-4.8879
217,-4.9386
218,-5.33015
219,-4.77866
220,-4.51784
221,-4.67084
222,-4.91246
223,-6.00546
224,-5.39492
225,-4.55139
226,-5.67488
227,-5.5733
228,-5.74839
229,-6.071
230,-6.22025
231,-5.32396
232,-5.34496
233,-6.05276
234,-5.79867
235,-5.39422
236,-4.93966
237,-5.64785
238,-5.9405
239,-5.33874
240,-5.50065
241,-5.47152
242,-5.4576
243,-6.30051
244,-6.18291
245,-6.02196
246,-5.59037
247,-5.80484
248,-5.85996
249,-5.42754
250,-6.35004
251,-5.45389
252,-6.14912
253,-5.2148
254,-5.77042
255,-5.45992
256,-5.45816
257,-5.57325
258,-5.74232
259,-5.56898
260,-5.64071
261,-5.3248
262,-5.91894
263,-5.10254
264,-5.18177
265,-4.96537
266,-5.53115
267,-5.95578
268,-5.1706
269,-5.61775
270,-5.5137
271,-5.69997
272,-5.60352
273,-4.76506
274,-5.70292
275,-5.51446
276,-5.44373
277,-4.78012
278,-5.52073
279,-5.51151
280,-5.01876
281,-5.05264
282,-5.64956
283,-5.7265
284,-5.70566
285,-5.21022
286,-4.64619
287,-5.45998
288,-5.30799
289,-5.591
290,-6.00543
291,-5.73521
292,-6.12995
293,-5.67153
294,-5.48698
295,-5.91485
296,-5.6282
297,-5.64899
298,-6.14113
299,-5.73231
300,-6.49839
301,-5.75929
302,-6.36024
303,-6.83306
304,-6.34305
305,-6.16195
306,-6.31318
307,-6.67864
308,-6.31079
309,-6.18725
310,-6.72347
311,-6.56678
312,-6.63491
313,-6.09311
314,-5.46946
315,-5.62913
316,-5.05775
317,-5.82049
318,-5.49126
319,-5.54605
320,-4.8834
321,-6.05978
322,-5.28803
323,-6.11683
324,-5.3302
325,-5.99768
326,-6.04511
327,-6.10041
328,-6.58912
329,-6.11428
330,-6.01552
331,-5.87928
332,-6.20323
333,-5.82131
334,-5.79859
335,-5.63354
336,-5.24639
337,-5.63132
338,-5.22953
339,-5.79005
340,-5.14308
341,-5.75359
342,-5.50346
343,-5.76895
344,-5.8879
345,-5.62054
346,-5.34383
347,-5.79809
348,-5.97112
349,-5.92624
350,-5.44267
351,-5.34683
352,-6.09113
353,-5.92295
354,-5.91946
355,-5.81494
356,-5.75811
357,-5.48979
358,-5.39915
359,-5.17397
360,-6.02517
361,-5.90223
362,-4.37804
363,-4.9847
364,-5.29287
365,-5.08476
366,-4.66475
367,-5.34125
368,-5.46548
369,-4.33842
370,-5.18248
371,-5.73085
372,-6.44887
373,-5.99724
374,-6.00378
375,-5.66882
376,-5.50447
377,-5.36379
378,-5.63687
379,-4.63899
380,-5.34455
381,-5.65741
382,-5.20813
383,-5.18939
384,-5.2649
385,-5.44764
386,-4.81472
387,-4.7516
388,-6.07298
389,-4.72531
390,-4.98452
391,-5.19505
392,-4.79319
393,-4.81906
394,-5.42407
395,-4.25184
396,-5.39316
397,-6.14598
398,-6.17192
399,-5.2406
400,-5.16863
401,-5.24363
402,-5.46874
403,-4.79859
404,-5.93337
405,-6.01761
406,-4.47376
407,-5.71672
408,-5.30098
409,-5.94921
410,-5.23455
411,-5.92453
412,-5.82156
413,-5.77879
414,-5.70759
415,-6.47207
416,-5.56527
417,-4.44617
418,-4.96061
419,-5.31837
420,-4.72562
421,-5.35037
422,-5.09419
423,-5.48804
424,-4.88456
425,-5.60974
426,-4.65013
427,-5.42158
428,-4.62637
429,-5.33865
430,-5.59289
431,-6.11729
432,-5.89652
433,-5.6763
434,-5.44854
435,-5.59621
436,-5.39068
437,-5.14857
438,-6.47703
439,-5.62279
440,-5.82565
441,-6.75609
442,-6.06919
443,-6.27061
444,-6.10306
445,-5.8103
446,-4.36036
447,-6.02049
448,-5.47507
449,-5.61434
450,-4.79595
451,-6.0297
452,-5.96356
453,-5.7325
454,-5.19582
455,-5.80978
456,-5.70216
457,-5.86477
458,-5.33567
459,-5.30365
460,-5.55594
461,-6.09228
462,-5.57247
463,-4.81415
464,-6.23013
465,-5.91768
466,-6.1783
467,-6.05065
468,-5.81955
469,-5.48805
470,-5.81388
471,-6.34178
472,-6.1181
473,-5.89512
474,-5.79889
475,-6.10018
476,-5.37558
477,-5.51326
478,-5.05879
479,-5.05592
480,-5.38269
481,-5.63758
482,-5.06679
483,-5.35221
484,-4.99964
485,-5.28132
486,-5.31745
487,-5.16759
488,-5.33122
489,-5.8158
490,-4.44024
491,-5.68884
492,-5.50647
493,-5.71635
494,-5.35786
495,-5.24547
496,-5.9331
497,-5.69946
498,-5.24407
499,-4.52593
500,-5.315
501,-5.19712
502,-5.25277
503,-5.57264
504,-5.23543
505,-5.05676
506,-4.92683
507,-5.22121
508,-5.13082
509,-5.43788
510,-5.13516
511,-5.96216
512,-5.16347
513,-5.05214
514,-5.40397
515,-5.25734
516,-5.54488
517,-5.73143
518,-5.19176
519,-5.20167
520,-4.82597
521,-4.9871
522,-5.80277
523,-5.09234
524,-4.75921
525,-5.31402
526,-4.7223
527,-4.54397
528,-4.92377
529,-5.38598
530,-5.5471
531,-5.23191
532,-5.68474
533,-5.10016
534,-5.15662
535,-5.14274
536,-5.64624
537,-5.7546
538,-5.47409
539,-5.63575
540,-5.20287
541,-5.59247
542,-5.24037
543,-5.48398
544,-5.25398
545,-6.43002
546,-5.8715
547,-6.03047
548,-6.246
549,-5.86196
550,-5.59419
551,-6.06678
552,-6.05938
553,-5.68185
554,-6.06958
555,-5.42388
556,-5.50334
557,-5.6287
558,-5.60282
559,-5.87115
560,-5.36016
561,-5.35766
562,-4.9865
563,-5.18206
564,-5.03215
565,-5.27769
566,-4.40338
567,-5.39986
568,-5.36778
569,-5.97889
570,-4.82629
571,-5.40803
572,-5.11321
573,-4.83975
574,-5.75709
575,-5.78939
576,-5.62211
577,-5.73172
578,-5.23515
579,-4.13732
580,-5.29166
581,-5.34799
582,-5.67403
583,-5.00338
584,-5.08302
585,-5.69966
586,-5.83823
587,-6.05467
588,-6.29053
589,-5.89751
590,-6.55252
591,-5.53634
592,-5.64091
593,-5.94141
594,-6.3789
595,-4.98965
596,-6.08753
597,-5.1593
598,-5.34667
599,-6.19353
600,-5.53908
601,-5.86027
602,-5.60657
603,-5.8721
604,-6.34165
605,-6.14007
606,-6.7943
607,-5.98549
608,-4.82873
609,-5.23765
610,-5.34021
611,-5.6018
612,-5.09707
613,-6.26738
614,-5.12767
615,-6.16659
616,-5.09397
617,-5.02457
618,-5.7097
619,-5.38047
620,-5.41301
621,-6.30089
622,-5.97886
623,-4.91626
624,-5.73246
625,-5.28776
626,-5.64048
627,-6.95058
628,-5.8267
629,-5.43856
630,-6.07943
631,-6.1071
632,-5.80298
633,-5.19954
634,-6.34425
635,-6.09709
636,-6.3197
637,-5.66102
638,-6.1447
639,-6.20026
640,-6.10469
641,-6.31647
642,-6.08021
643,-5.88613
644,-6.20478
645,-5.52553
646,-6.18642
647,-6.18792
648,-6.04141
649,-6.49578
650,-6.22545
651,-5.81784
652,-6.76995
653,-5.78893
654,-5.89063
655,-6.15168
656,-6.69378
657,-6.11601
658,-6.48369
659,-6.12839
660,-6.02559
661,-6.49494
662,-6.1773
663,-6.19616
664,-6.49998
665,-6.24548
666,-5.9644
