Time (ns),RMSD (Å)
40.6,0.1513873257278055
40.7,0.11959874171155357
40.800000000000004,0.17642206090825652
40.900000000000006,0.17982803652550422
41.0,0.20410253813263496
41.1,0.12885276415705377
41.2,0.17209005777554517
41.300000000000004,0.12256927485661075
41.400000000000006,0.2206938629217827
41.5,0.12990309446823226
41.6,0.16448181609145596
41.7,0.14598308637723456
41.800000000000004,0.1382842831102457
41.900000000000006,0.1425399882439803
42.0,0.1369518825370093
42.1,0.17596814418324494
42.2,0.19371043201462562
42.300000000000004,0.21183956731828332
42.400000000000006,0.1061312948644501
42.5,0.13358545568282298
42.6,0.1467399806461849
42.7,0.17898574588807076
42.800000000000004,0.10517351154776754
42.900000000000006,0.147767136730337
43.0,0.1587578070171789
43.1,0.17689401820665937
43.2,0.11883933743205892
43.300000000000004,0.09548979474293727
43.400000000000006,0.1339808729074664
43.5,0.18896128091318104
43.6,0.14115458008889545
43.7,0.09809017667152607
43.800000000000004,0.1656057558122393
43.900000000000006,0.15670839831104239
44.0,0.1476710340432452
44.1,0.13310511946773612
44.2,0.1169532624673998
44.300000000000004,0.16724465762022642
44.400000000000006,0.13550289602082202
44.5,0.14355479081516473
44.6,0.100184159982304
44.7,0.11438597333376589
44.800000000000004,0.18676607524880093
44.900000000000006,0.17812240380043767
45.0,0.112384233959905
45.1,0.12079672287737889
45.2,0.15703335590047676
45.300000000000004,0.1418529632903788
45.400000000000006,0.18519598308947274
45.5,0.15469180895666831
45.6,0.10291450976048526
45.7,0.17440108390866435
45.800000000000004,0.18541201630999318
45.900000000000006,0.12765871330788103
46.0,0.11928188220998465
46.1,0.19225636002079116
46.2,0.1461945446654034
46.300000000000004,0.11780080916241209
46.400000000000006,0.12327934056215963
46.5,0.13805770098848402
46.6,0.12766362399807163
46.7,0.10584116858873685
46.800000000000004,0.1939476234942444
46.900000000000006,0.1465889242627768
47.0,0.14397781044637814
47.1,0.13435104720618607
47.2,0.17141416464690787
47.300000000000004,0.13366351715144903
47.400000000000006,0.14628950450977715
47.5,0.09902042771738477
47.6,0.17056237813907424
47.7,0.1250000023148039
47.800000000000004,0.12104228267836542
47.900000000000006,0.17688500115092637
48.0,0.10358584197099018
48.1,0.13480240836242663
48.2,0.1314815445385776
48.300000000000004,0.18536371551922703
48.400000000000006,0.16916443287846256
48.5,0.1266106001476713
48.6,0.18696124473880518
48.7,0.08440023767570365
48.800000000000004,0.15732036453032328
48.900000000000006,0.1359909221701965
49.0,0.13369952324298642
49.1,0.09652784728252058
49.2,0.09363766500783068
49.300000000000004,0.10137748045792999
49.400000000000006,0.12426636455480915
49.5,0.1269115911935608
49.6,0.17508301685013886
49.7,0.12144683275363165
49.800000000000004,0.14984596617936596
49.900000000000006,0.13825956757178826
