Frame,RMSD_noFit_frame0
458,3.885106
459,4.0123563
460,4.089398
461,3.9241
462,3.8813727
463,3.8171015
464,3.7260725
465,3.8693717
466,3.7304764
467,3.8426082
468,3.8713005
469,3.8339274
470,3.6521084
471,3.685977
472,3.7152617
473,3.822652
474,3.8908637
475,4.0604486
476,4.4969664
477,4.257596
478,4.2194858
479,4.1901937
480,3.9531455
481,4.108492
482,3.946072
483,3.700884
484,3.923477
485,5.602604
486,5.6676126
487,5.5391607
488,5.6914907
489,5.0812936
490,4.8576827
491,4.648686
492,6.2514787
493,5.4068484
494,6.1582637
495,6.2438846
496,5.8093925
497,5.9947653
498,4.956789
499,5.4302917
500,4.602124
501,4.273377
502,3.5424085
503,3.9219732
504,4.0515475
505,4.181394
506,4.868425
507,4.160626
508,3.828714
509,3.7871182
510,3.8851738
511,4.0273614
512,5.5510564
513,5.537625
514,6.8073874
515,5.9188538
516,5.306714
517,5.8309646
518,5.3416553
519,5.0156593
520,4.296552
521,4.0913024
522,3.5596797
523,5.0504856
524,4.6019783
525,4.6280603
526,5.223621
527,4.8533807
528,5.585711
529,5.362778
530,5.7517753
531,5.5383143
532,5.7551317
533,5.6127305
534,5.8006325
535,5.9669676
536,5.9409328
537,5.495875
538,5.8094406
539,5.280651
540,4.978347
541,5.468912
542,5.535505
543,5.6732135
544,5.9131794
545,5.3546543
546,5.2116733
547,5.202984
548,5.068966
549,5.2740846
550,4.966655
551,4.880486
552,4.825047
553,5.4252152
554,5.306451
555,4.8588295
556,5.032031
557,5.060459
558,5.3805943
559,5.1077094
560,4.8332524
561,4.5783134
562,4.303472
563,5.2964134
564,4.966571
565,5.259527
566,5.3281775
567,5.313287
568,5.046557
569,5.0857496
570,4.716195
571,5.021668
572,5.2696085
573,5.47367
574,5.452248
575,5.360139
576,6.024595
577,5.3672237
578,5.762477
579,4.8223066
580,5.6888604
581,5.0341635
582,5.1517024
583,5.9276333
584,5.85684
585,6.2002196
586,5.151785
587,4.738653
588,5.1743064
589,5.740441
590,4.673301
591,5.0632944
592,4.704217
593,4.823366
594,3.9804895
595,3.8066046
596,4.054206
597,4.13554
598,4.1620016
599,3.8800676
600,3.8275123
601,4.214242
602,4.2974873
603,3.9402144
604,4.10405
605,3.7199154
606,3.6313164
607,4.035003
608,4.141695
609,4.5359364
610,4.7930565
611,4.1749754
612,4.384212
613,3.6275861
614,4.0874343
615,4.1403728
616,4.8030205
617,5.4399
618,5.0111446
619,5.3873687
620,4.9579725
621,4.331657
622,4.581946
623,4.341251
624,4.455817
625,4.3546734
626,4.0515933
627,4.1467776
628,4.0107174
629,3.8726478
630,3.9641323
631,4.001462
632,3.833106
633,4.2642217
634,4.249836
635,3.9093654
636,3.8089437
637,3.8848171
638,3.8723636
639,3.9081488
640,3.762843
641,4.1007757
642,4.007752
643,3.705093
644,3.7907348
645,4.106436
646,3.832951
647,3.776996
648,3.9333107
649,3.817687
650,3.8556132
651,3.9360657
652,3.9345443
653,4.051695
654,4.155512
655,4.317378
656,3.9644952
657,3.8258033
658,3.958029
659,3.7841249
660,4.072787
661,3.8732157
662,4.0718937
663,3.8289964
664,3.9050326
665,3.9715714
666,3.8260999
667,3.88632
668,4.0386486
669,4.2101326
670,4.156006
671,4.248414
672,3.8411686
673,3.768274
674,3.7671819
675,4.024364
676,4.0158424
677,4.190101
678,4.146471
679,4.4276543
680,4.1193786
681,4.1506534
682,3.836846
683,4.1769137
684,4.2944336
685,3.9829175
686,4.157019
687,4.390481
688,4.00909
689,3.9620442
690,4.060207
691,4.0295978
692,4.5658336
693,4.458189
694,3.9211519
695,3.9455001
696,4.448396
697,4.23439
698,4.4017534
699,4.381361
700,4.104456
701,4.044573
702,4.183092
703,4.39595
704,4.344228
705,4.0730133
706,4.1692133
707,4.6350975
708,3.8912895
709,4.1974044
710,4.598883
711,4.6119843
712,4.277037
713,4.142901
714,4.3400774
715,4.30521
716,4.603928
717,4.4800396
718,4.229325
719,4.1828656
720,3.9461398
721,4.242554
722,4.2937074
723,3.6104944
724,3.9929557
725,3.9142225
726,4.4928784
727,4.012942
728,4.062143
729,3.657161
730,3.9170055
731,4.1052423
732,4.0968056
733,3.9862332
734,4.0680323
735,4.1433783
736,4.108776
737,3.8417566
738,3.9165525
739,3.860968
740,3.86685
741,3.867179
742,4.4131017
743,3.8535743
744,3.925296
745,4.033289
746,4.1465635
747,4.3908
748,3.8803377
749,3.8927436
750,3.9625976
751,4.1567607
752,4.1481066
753,4.206826
754,4.101994
755,4.0697117
756,3.7753727
757,4.2781444
758,3.9976296
759,3.81149
760,3.8080807
761,4.024808
762,3.6656954
763,4.106013
764,3.911414
765,4.1620383
766,4.0743747
767,3.8509643
768,3.8440785
769,4.255965
770,4.247691
771,3.871716
772,3.9431276
773,4.1763525
774,4.2245092
775,4.1429243
776,3.8968923
777,4.0980577
778,3.8297608
779,4.2490754
780,4.0661206
781,4.3740635
782,4.1196327
783,4.0357814
784,3.9361398
785,3.9992414
786,3.9557066
787,4.118563
788,3.8443964
789,3.8752837
790,3.8185263
791,3.960312
792,4.159559
793,4.0770264
794,4.1819196
795,3.8601897
796,3.9298706
797,4.031767
798,3.8972707
799,4.1310434
800,3.9057765
801,3.925854
802,4.0872226
803,3.8945441
804,4.162028
805,4.4357843
806,3.924257
807,4.124422
808,4.0263457
809,3.884212
810,3.8956158
811,3.77294
812,3.7532713
813,4.028911
814,3.8390381
815,3.975232
816,3.988414
817,3.8520412
818,4.003148
819,3.9290447
820,4.2803063
821,3.81535
822,3.8954
823,3.935807
824,3.7719681
825,3.8611434
826,4.159007
827,4.077597
828,4.3332596
829,3.9097843
830,3.8393817
831,3.8104432
832,4.1660757
833,3.7604134
834,3.962419
835,3.8329263
836,4.50934
837,4.1456795
838,4.128008
839,3.8454742
840,4.259288
841,4.1565866
842,4.0534844
843,3.7010114
844,3.7175608
845,3.8308287
846,4.0432334
847,4.1606827
848,4.503107
849,4.675996
850,4.147293
851,4.3479695
852,4.5439744
853,4.2914953
854,4.7530932
855,4.322786
856,4.693252
857,4.4511166
858,4.267827
859,4.5422077
860,4.4393997
861,4.4895034
862,4.493505
863,4.2677813
864,3.9651258
865,3.785419
866,4.327602
867,4.338737
868,4.3722725
869,4.1832247
870,3.943805
871,4.0368314
872,4.2634907
873,4.076894
874,4.2441196
875,4.1502666
876,3.9056578
877,4.3190136
878,4.378562
879,3.8974748
880,3.9604654
881,4.305757
882,3.9216912
883,3.9080489
884,4.262675
885,4.178341
886,4.328147
887,4.415582
888,4.202416
889,4.9454317
890,5.0468225
891,4.2672195
892,4.080047
893,3.8536513
894,5.2448463
895,4.24029
896,4.4865127
897,4.901362
898,4.379958
899,4.0646424
900,4.25077
901,3.9600239
902,4.156973
903,4.113457
904,4.03122
905,4.135354
906,4.0747585
907,4.221936
908,3.8413765
909,4.0994806
910,3.946895
911,4.1116204
912,4.3261614
913,4.3946548
914,4.406702
915,4.1945333
916,4.1461053
917,3.9283614
918,4.24156
919,4.140143
920,4.2668805
921,3.818485
922,3.9431455
923,4.2382836
924,3.9305987
925,3.8499372
926,3.9661837
927,4.039473
928,4.0659432
929,4.0896606
930,4.315953
931,4.0789914
932,4.20711
933,4.2899227
934,3.9115655
935,4.0355926
936,4.2319126
937,4.2204804
938,4.2272034
939,4.5073304
940,4.3422866
941,3.806904
942,3.9041116
943,3.9099967
944,3.9246469
945,3.7246246
946,3.8130803
947,3.8104036
948,4.0931263
949,4.2458744
950,4.0421047
951,3.8380685
952,3.922792
953,4.036305
954,3.7926319
955,3.9484093
956,3.782159
957,3.735691
958,3.7669713
959,3.9161751
960,4.4596887
961,3.978082
962,4.2630205
963,4.106197
964,4.1504254
965,4.1635747
966,4.125825
967,4.1711507
968,4.201319
969,4.5036964
970,4.177663
971,4.6948357
972,4.9548545
973,4.2656193
974,4.5446796
975,4.2359962
976,4.2595515
977,4.3469315
978,4.0028553
979,4.387489
980,4.2594
981,4.5588455
982,4.586471
983,4.4323306
984,4.6386733
985,4.4235363
986,4.4825387
987,4.4615726
988,4.28739
989,4.1033034
990,4.061275
991,4.255429
992,4.424464
993,4.0694747
994,4.1753325
995,3.6572204
996,3.7445095
997,3.6904294
998,3.5428934
999,4.0448523
1000,3.916897
1001,4.256631
1002,3.9151928
1003,4.185857
1004,3.7478023
1005,4.6080713
1006,4.523748
1007,4.2843223
1008,3.5299556
1009,3.8628786
1010,3.5846066
1011,3.8575802
1012,3.9450016
1013,3.8873506
1014,4.0037775
1015,3.9308562
1016,3.6498532
1017,3.6633997
1018,3.8483186
1019,4.0917034
1020,4.2607155
1021,3.6822708
1022,4.248763
1023,4.18927
1024,3.8266327
1025,4.0655217
1026,3.7881367
1027,3.969972
1028,3.7344058
1029,3.7015977
1030,4.168453
1031,4.1971254
1032,3.9556646
1033,4.082828
1034,4.0583253
1035,3.9462426
1036,3.892324
1037,4.192071
1038,4.4138484
1039,4.137896
1040,4.3739796
1041,4.0749345
1042,4.200726
1043,4.2547936
1044,3.9773319
1045,3.6922038
1046,3.690755
1047,3.9060314
1048,3.9319136
1049,4.1652145
1050,4.3290815
1051,4.4070296
1052,4.349274
1053,3.9772682
1054,3.9157062
1055,3.969754
1056,3.8256962
1057,3.5730004
1058,3.6734436
1059,3.8026013
1060,4.0471396
1061,3.6805623
1062,3.6189132
1063,3.7965715
1064,4.1148443
1065,3.7578673
1066,3.5536873
1067,3.4842305
1068,3.6770358
1069,3.6631503
1070,3.8318408
1071,3.691236
1072,3.623105
1073,3.809434
1074,3.7808366
1075,3.8248425
1076,3.7133083
1077,3.6788893
1078,3.6882074
1079,3.590805
1080,4.02133
1081,3.9186804
1082,3.681623
1083,3.5725675
1084,3.762349
1085,3.7687643
1086,3.8861365
1087,3.7150805
1088,3.6360924
1089,4.0434923
1090,4.123637
1091,3.8819788
1092,3.828887
1093,3.573208
1094,3.8906093
1095,3.7078686
1096,3.9861164
1097,3.6355767
1098,3.8505034
1099,3.5937457
