time_ns,rmsd
0.0,0.0
0.1,0.9567990347100739
0.2,1.0984968151429726
0.30000000000000004,1.1268420466265223
0.4,1.2193083638538955
0.5,1.1666772815940922
0.6000000000000001,1.090500537043258
0.7000000000000001,1.3482072853415739
0.8,1.587881104418636
0.9,1.434146313920899
1.0,1.5998213771318213
1.1,1.50609533433214
1.2000000000000002,1.337731814530793
1.3,1.372197854603048
1.4000000000000001,1.2284707555985155
1.5,1.3194150545989634
1.6,1.4650908563223102
1.7000000000000002,1.520324701699837
1.8,1.3251108504675573
1.9000000000000001,1.3574274276073166
2.0,1.2232576347549824
2.1,1.4738202011094526
2.2,1.4463801762554573
2.3000000000000003,1.381418460642161
2.4000000000000004,1.3773065855480584
2.5,1.2712034728803685
2.6,1.4448350183722813
2.7,1.6537869164454468
2.8000000000000003,1.4920468822573334
2.9000000000000004,1.4986331094025984
3.0,1.648288491653907
3.1,1.5616731938005683
3.2,1.5597413086960628
3.3000000000000003,1.6490331118845492
3.4000000000000004,1.5136283954590164
3.5,1.362943664414989
3.6,1.668229634764891
3.7,1.4394827308782314
3.8000000000000003,1.4417806995115388
3.9000000000000004,1.3597215638056275
4.0,1.5790326057737991
4.1000000000000005,1.5181555216386617
4.2,1.548552699299442
4.3,1.465371637842074
4.4,1.3537261373018794
4.5,1.2282294376823253
4.6000000000000005,1.4175471768828465
4.7,1.4367194233607194
4.800000000000001,1.70130835835172
4.9,1.6329789296343564
5.0,1.5560841108015355
5.1000000000000005,1.5982251455806256
5.2,1.534260840014967
5.300000000000001,1.6321370923567036
5.4,1.738635875993402
5.5,1.468035707132249
5.6000000000000005,1.3871208910666206
5.7,1.6277776950908038
5.800000000000001,1.3519554004123713
5.9,1.3609034912296476
6.0,1.3618127023506212
6.1000000000000005,1.325269149837545
6.2,1.4869422658199138
6.300000000000001,1.442665415661754
6.4,1.418658050191085
6.5,1.481444059355445
6.6000000000000005,1.4614898536093213
6.7,1.6008411887167975
6.800000000000001,1.6059837465119353
6.9,1.4386993415124216
7.0,1.4024089114800093
7.1000000000000005,1.4203716259043253
7.2,1.2906741701942719
7.300000000000001,1.2729726003958797
7.4,1.4776914437367525
7.5,1.3274341788585247
7.6000000000000005,1.4640760166034095
7.7,1.3517365720942183
7.800000000000001,1.4440607082048578
7.9,1.4456208038268765
8.0,1.4636971136865975
8.1,1.3393155486203332
8.200000000000001,1.388083325784558
8.3,1.5574393375998006
8.4,1.5606904046659784
8.5,1.656821026103693
8.6,1.5851519911252083
8.700000000000001,1.7735124516056107
8.8,1.8124003126294752
8.9,1.8076689173636695
9.0,1.7798496886361155
9.1,1.6427827716057812
9.200000000000001,1.4546626187485292
9.3,1.7109031830605015
9.4,1.613650623847899
9.5,1.7657033736208625
9.600000000000001,1.4678070218575807
9.700000000000001,1.5720022926474955
9.8,1.7835598540067068
9.9,1.7810833725346304
10.0,1.8577886960889036
10.100000000000001,1.7321176909986262
10.200000000000001,1.9777171263408573
10.3,1.7410039165226652
10.4,1.7240596074443377
10.5,2.0089154998955916
10.600000000000001,1.9816826543909891
10.700000000000001,1.8128654257397625
10.8,1.8435302419163024
10.9,1.74081212625362
11.0,1.9491277902169888
11.100000000000001,1.822294031263571
11.200000000000001,1.6156743286552935
11.3,1.6709071226375283
11.4,1.5143787244849682
11.5,1.6428843875476675
11.600000000000001,1.738909613946087
11.700000000000001,1.7355051193328435
11.8,1.6672375663443926
11.9,1.7459740557694903
12.0,1.6544789091550587
12.100000000000001,1.712619817029738
12.200000000000001,1.8096513883072471
12.3,1.833469731453068
12.4,1.6815390013093674
12.5,1.8933316303414536
12.600000000000001,2.0948521130576125
12.700000000000001,2.02908765630644
12.8,1.8117407306537925
12.9,1.8524504749457902
13.0,1.9403086012838158
13.100000000000001,1.9178886596133535
13.200000000000001,2.166112842489852
13.3,1.8602938787038912
13.4,1.9111490920007852
13.5,1.7063752836934898
13.600000000000001,1.8659869292436295
13.700000000000001,1.9378132408010063
13.8,1.8673013033891883
13.9,1.7744131373717436
14.0,1.8685977149846937
14.100000000000001,1.9052549478729612
14.200000000000001,1.8364016143291415
14.3,1.7477182454129168
14.4,1.8127175652292686
14.5,1.7992628611774637
14.600000000000001,1.688427832380835
14.700000000000001,1.8557406353101351
14.8,1.8061521946974273
14.9,1.9095662350046774
15.0,1.8541294931208727
15.100000000000001,1.7372667409775426
15.200000000000001,1.9096775496683323
15.3,1.88858021869266
15.4,2.337834959350058
15.5,2.5427846104658607
15.600000000000001,2.3449119480545453
15.700000000000001,2.5489934419408122
15.8,2.25884610803234
15.9,2.1541066886911278
16.0,2.2012136918872707
16.1,2.2278951400841103
16.2,2.376860665764115
16.3,2.24311096600014
16.400000000000002,2.5236204609334685
16.5,2.747386758552486
16.6,2.794332567652739
16.7,2.59090131326828
16.8,2.3782160429052532
16.900000000000002,2.2086339031919437
17.0,2.3551263143819425
17.1,2.3255979041092085
17.2,2.0838548750390427
17.3,1.9198616145638852
17.400000000000002,2.142945684926005
17.5,2.366961745438518
17.6,2.3358799436708426
17.7,2.1919073509612157
17.8,2.3698975224981527
17.900000000000002,2.4161985423858208
18.0,2.732457797827519
18.1,2.504253979586035
18.2,2.458657437843835
18.3,2.537025912510971
18.400000000000002,2.630441120442765
18.5,2.7204716287045754
18.6,2.366801238531077
18.7,2.7934463374525884
18.8,2.851460190871286
18.900000000000002,2.676718658586188
19.0,2.717078492969729
19.1,3.1288202458686687
19.200000000000003,3.036998168743134
19.3,2.9413327187539893
19.400000000000002,2.848015771797613
19.5,2.8134832797870333
19.6,2.891556911926008
19.700000000000003,2.83180052470727
19.8,2.904703831370806
19.900000000000002,2.6915926623476953
20.0,2.7794439782868903
20.1,2.745200103978474
