,0
0,0.8046198487
1,0.8634167314
2,0.8847985864
3,0.8736692071
4,0.8943632245
5,0.8245321512
6,0.8649597168
7,0.8890100121
8,0.9633427858
9,0.9137101769
10,0.8216792345
11,0.8369612694
12,0.9023686051
13,0.7726920843
14,0.8867097497
15,0.8815190792
16,0.8783639073
17,0.8711408377
18,0.922629118
19,0.9205458164
20,0.8310710788
21,0.8955298662
22,0.9107151031
23,0.9418345094
24,0.8181779385
25,0.8741675019
26,0.7780706286
27,0.7800984979
28,0.8242467642
29,0.7884808183
30,0.7091357708
31,0.822049439
32,0.8049004674
33,0.8692122698
34,0.7955080867
35,0.8640524745
36,0.9427880645
37,0.6700122356
38,0.8978969455
39,0.8006335497
40,0.7510626316
41,0.8265940547
42,0.8288493752
43,0.9095421433
44,0.8488795161
45,0.9101868272
46,0.9148719907
47,0.8257052898
48,0.9191017151
49,0.7895013094
50,0.7888328433
51,0.8031721711
52,0.790743947
53,0.8324947357
54,0.8652375937
55,0.7205613852
56,0.8449396491
57,0.9054520726
58,0.7782039046
59,0.8338702917
60,0.8373805285
61,0.7878725529
62,0.8635079861
63,0.8100196123
64,0.803026855
65,0.7335863113
66,0.8138736486
67,0.7979166508
68,0.8390277624
69,0.7628664374
70,0.8471977115
71,0.6957804561
72,0.8719266057
73,0.749252975
74,0.7304660678
75,0.8687438965
76,0.760648191
77,0.9171444178
78,0.7807968855
79,0.8682239652
80,0.772056818
81,0.7646195889
82,0.8176590204
83,0.8587915897
84,0.8229112029
85,0.8596801758
86,0.7152051926
87,0.8835024238
88,0.8578465581
89,0.8721246719
90,0.8695575595
91,0.7385761738
92,0.8756214976
93,0.9055176973
94,0.8294272423
95,0.8733952641
96,0.8749119639
97,0.8365284204
98,0.8943610191
99,0.8337130547
100,0.8421955705
101,0.7703259587
102,0.874556005
103,0.9107841849
104,0.9121409059
105,0.8900987506
106,0.892323792
107,0.8698823452
108,0.8385823965
109,0.6617425084
110,0.7465205789
111,0.8246490359
112,0.6663272381
113,0.5951769352
114,0.8243038654
115,0.8737486601
116,0.8557786942
117,0.8392983079
118,0.8472144604
119,0.8502779007
