Frame,RMSD_noFit_frame0
131,1.3359452
132,1.1010638
133,1.2065682
134,1.7950606
135,1.935399
136,1.9089069
137,1.5224224
138,1.470734
139,1.59411
140,1.2076651
141,1.5781213
142,1.4748435
143,1.215873
144,1.0974063
145,1.0689409
146,0.6396961
147,0.70821303
148,0.9885778
149,0.8165431
150,0.70558625
151,1.0876896
152,0.8903937
153,1.0793687
154,0.82220757
155,0.8258787
156,1.274333
157,1.0080761
158,0.88478434
159,1.3072339
160,0.98787117
161,0.9924074
162,0.87248117
163,0.8192145
164,1.2593765
165,1.2195467
166,1.3928783
167,1.8319832
168,1.2703726
169,1.2715843
170,1.3120555
171,1.1440778
172,0.9704381
173,1.2408016
174,0.71446544
175,2.031296
176,2.2531295
177,1.5272573
178,1.7153227
179,2.3646371
180,1.6212863
181,1.8054261
182,1.6941397
183,1.0258257
184,1.112755
185,1.2764755
186,1.1405379
187,1.0974611
188,2.006836
189,1.1692538
190,1.3634926
191,1.5494121
192,1.6670468
193,1.9599485
194,1.3979993
195,1.3485509
196,1.1807629
197,1.7492747
198,1.9619786
199,1.868954
200,1.276153
201,1.1564349
202,1.2411433
203,1.7481366
204,2.8117611
205,2.7895243
206,2.3455403
207,2.6161177
208,2.7162788
209,2.4036355
210,3.0253742
211,2.7050893
212,2.633747
213,2.8762283
214,3.0113466
215,2.649387
216,1.9476606
217,3.336064
218,2.9977422
219,2.2580576
220,2.4135144
221,2.290628
222,2.698451
223,2.3999999
224,2.90113
225,2.7715135
226,2.308208
227,2.973621
228,2.6681643
229,1.406771
230,1.5629132
231,2.0283296
232,1.6545948
233,1.9217142
234,1.6510693
235,1.6776979
236,1.4558694
237,1.9134973
238,1.7898908
239,1.8597492
240,2.0434349
241,2.1723182
242,2.0969524
243,2.0204806
244,1.6974605
245,2.1339905
246,2.1458635
247,1.8082554
248,1.9434792
249,2.0000298
250,2.1905382
251,1.8357301
252,2.3121817
253,1.8689517
254,1.8378167
255,2.2219641
256,2.076385
257,2.0579846
258,2.232826
259,2.0149753
260,2.2176926
261,2.0381315
262,2.2377758
263,1.569299
264,2.1727326
265,2.0937052
266,1.7908864
267,2.0025902
268,1.925882
269,2.2233365
270,2.0117598
271,2.6789422
272,2.2990534
273,2.1954
274,1.9608427
275,1.657555
276,2.1477282
277,2.6985135
278,2.3736649
279,2.1329463
280,2.396343
281,2.918943
282,2.1573184
283,2.2703846
284,2.404994
285,2.5783103
286,2.3496737
287,2.0271428
288,2.0871434
289,2.4070477
290,2.666662
291,2.0945442
292,2.4256873
293,2.4064183
294,2.30753
295,2.080975
296,2.0155284
297,1.7674699
298,2.1283376
299,2.4370513
300,2.949758
301,2.006572
302,1.8376474
303,1.718996
304,2.303621
305,2.136347
306,2.3803515
307,1.602276
308,1.6612679
309,1.9929931
310,2.539209
311,1.8705164
312,1.9829962
313,1.864287
314,1.9339641
315,1.9796609
316,2.141081
317,2.728509
318,3.0194783
319,2.9159472
320,1.9771781
321,1.6970185
322,1.5655137
323,1.6553688
324,1.7547735
325,1.6593349
326,1.7636378
327,1.8756762
328,1.7275566
329,1.8766774
330,1.6500672
331,1.6596583
332,1.7218616
333,1.9113953
334,2.1780703
335,2.1703963
336,2.438167
337,1.8494123
338,2.0371363
339,1.8353392
340,1.3216735
341,2.3588336
342,2.240843
343,2.0340958
344,2.2211819
345,1.9034946
346,1.6424426
347,2.0633974
348,2.0290036
349,2.1289027
350,1.8159065
351,2.2034633
352,2.664832
353,1.9193376
354,2.3250706
355,2.6493254
356,2.19555
357,2.3441145
358,2.5015793
359,2.081635
360,2.8292594
361,2.0336251
362,2.3724766
363,2.7318614
364,2.6254773
365,2.9651725
366,2.1025615
367,2.358101
368,2.3938808
369,1.8946476
370,1.803063
371,2.1350262
372,2.3494546
373,2.2373397
374,2.0866997
375,2.1469228
376,2.6360474
377,2.4235053
378,1.8525907
379,1.5968726
380,1.9016564
381,2.6618862
382,2.5894215
383,2.9987457
384,2.4184961
385,2.46529
386,1.9113743
387,2.3039546
388,2.8684006
389,2.1898925
390,2.8212645
391,2.4593432
392,2.036158
393,1.6643292
394,1.9471214
395,1.9239808
396,1.9615077
397,1.4188303
398,1.6186215
399,1.3972965
400,1.9249866
401,1.7334782
402,1.6496363
403,1.6544964
404,1.3233371
405,1.6127423
406,1.7882578
407,1.6489826
408,1.7071561
409,1.7461838
410,2.5960898
411,2.0202992
412,2.5151246
413,2.1254985
414,2.305938
415,2.143153
416,2.3722286
417,2.181691
418,2.192202
419,1.9355223
420,1.819194
421,2.110767
422,2.2315798
423,2.2566042
424,1.6672614
425,2.2489834
426,2.410184
427,2.2925746
428,1.8049719
429,2.268683
430,2.0312161
431,2.536147
432,2.101434
433,2.6115453
434,2.3196614
435,2.0994222
436,2.7249975
437,2.7041264
438,2.254059
439,2.2626338
440,2.012974
441,2.2708168
442,2.083626
443,2.2850883
444,2.3441436
445,2.9467685
446,2.3977547
447,2.507766
448,2.4889042
449,2.141839
450,1.9303421
451,2.5011988
452,2.490545
453,2.331364
454,2.5471246
455,2.4781532
456,2.478552
457,2.5341642
458,2.0941606
459,2.7039628
460,2.0555062
461,2.372233
462,2.197048
463,2.3728063
464,1.6938912
465,3.0165014
466,2.348779
467,2.564804
468,2.9098227
469,3.0382261
470,2.5290217
471,2.8168473
472,2.432325
473,2.2958972
474,2.1754992
475,2.0671809
476,2.539226
477,2.125439
478,2.6904168
479,2.4021597
480,2.0239685
481,2.6758103
482,2.163214
483,1.7401506
484,2.4408536
485,2.178335
486,1.9175483
487,2.0607529
488,2.1839688
489,2.170471
490,2.5518558
491,2.715701
492,1.8583692
493,2.042998
494,2.683182
495,2.7180963
496,2.0799887
497,1.8587064
498,2.041908
499,2.2019112
500,2.2809052
501,2.477859
502,2.269374
503,2.15498
504,2.436714
505,2.762429
506,2.35989
507,2.889483
508,2.238155
509,2.5035412
510,2.427495
511,2.2523265
512,2.5645149
513,2.4725034
514,1.863569
515,2.700688
516,2.1978207
517,1.978736
518,2.3525534
519,2.3038135
520,2.3448732
521,2.6850712
522,2.5303905
523,2.2670653
524,2.250737
525,2.3421917
526,2.4284327
527,2.427417
528,1.7944455
529,2.1172242
530,2.2189734
531,2.2773886
532,1.9716077
533,2.3436983
534,2.4354877
535,2.4975402
536,2.4653094
537,2.1025438
538,2.2088132
539,2.3938513
540,2.615844
541,2.2755716
542,2.9317708
543,2.4199665
544,2.3899488
545,1.8656888
546,2.5284474
547,2.952558
548,2.249608
549,1.8253644
550,2.5835571
551,2.583532
552,2.414577
553,2.4331026
554,2.3624783
555,2.5551903
556,2.6649275
557,2.4683657
558,2.5506535
559,2.6794493
560,2.7991962
561,2.0064366
562,2.312707
563,2.1597996
564,2.3686552
565,2.7011154
566,2.4602308
567,2.6405563
568,2.1474843
569,2.8122892
570,2.3238156
571,2.425188
572,2.4604802
573,2.6666534
574,1.9382398
575,2.4234734
576,2.0810657
577,2.8085992
578,2.104581
579,2.0695665
580,2.0444381
581,1.6852738
582,1.7305611
583,1.5355846
584,1.8801306
585,2.6537948
586,2.1951718
587,2.4379187
588,2.2176466
589,2.613607
590,2.195591
591,1.8377666
592,2.1022735
593,2.2334964
594,2.104966
595,2.408896
596,2.375003
597,2.2446363
598,2.161914
599,2.1213257
600,2.1545336
601,2.6445746
602,2.4065046
603,2.6628683
604,2.4164147
605,2.343754
606,2.53829
607,1.5898676
608,2.3323846
609,2.527492
610,2.313169
611,2.42955
612,2.8012226
613,2.3178575
614,2.2053535
615,2.214924
616,2.1581328
617,2.442827
618,2.198636
619,2.5467188
620,2.254169
621,2.7879417
622,2.4921842
623,2.7524674
624,2.2375882
625,2.0728955
626,2.5269954
627,2.1455479
628,2.3064103
629,2.16898
630,2.5330238
631,2.182364
632,2.5791926
633,2.0961034
634,2.6282208
635,2.6996572
636,2.4911904
637,2.3737857
638,2.4293952
639,2.2562814
640,2.319917
641,3.0003598
642,2.8190696
643,2.1767123
644,2.5510943
645,2.7527335
646,2.559466
647,2.4583845
648,2.5717247
649,2.0836718
650,2.5028121
651,2.168089
652,2.1900914
653,2.1363263
654,2.1906404
655,2.3218799
656,2.2883751
657,2.1338909
658,2.5854132
659,2.1864028
660,2.2777286
661,2.3817961
662,2.3304935
663,2.3597205
664,2.5648992
665,2.0658941
666,2.3905876
667,2.3935902
668,2.1257644
669,2.7447152
670,1.9238318
671,2.4893928
672,2.1871593
673,2.428132
674,2.6031082
675,3.0990748
676,1.9102564
677,2.6630409
678,1.5188099
679,1.716422
680,2.4439461
681,2.7893627
682,2.2321374
683,1.9638797
684,2.5674505
685,2.1778255
686,2.1066997
687,2.1040077
688,2.2610812
689,1.9626195
690,1.9718527
691,2.7429376
692,3.1452975
693,2.7133243
694,2.4986417
695,1.869685
696,2.1575325
697,2.3682365
698,2.46669
699,2.58215
700,2.780472
701,2.0678222
702,2.462499
703,2.184169
704,2.2346466
705,2.2918344
706,2.4142065
707,2.6221497
708,2.33551
709,1.6125298
710,1.3236176
711,2.1474464
712,2.1807656
713,2.4365208
714,2.649646
715,2.24836
716,2.7529697
717,2.3103225
718,2.8014193
719,2.6130795
720,2.725539
721,2.609967
722,2.9806697
723,2.2129369
724,2.6154592
725,2.526676
726,2.617301
727,2.4844637
728,2.3948343
729,2.481497
730,2.9184
731,2.6516533
732,2.5168295
733,2.4787629
734,2.4135513
735,2.1317255
736,2.4691288
737,2.118912
738,2.4620326
739,3.6129467
740,3.186209
741,2.9146214
742,2.8064735
743,3.0718977
744,2.8079062
745,2.830729
746,3.1119535
747,3.0042996
748,3.009976
749,3.4575202
750,3.396341
751,2.8597996
752,2.8406303
753,3.099947
754,2.5709853
755,2.7139306
756,2.5661879
757,2.911187
758,2.458742
759,2.1653793
760,2.2025678
761,2.5234966
762,2.6411147
763,2.8650482
764,2.9590232
765,2.5161173
766,2.5994167
767,2.543682
768,3.0040562
769,2.7352276
770,2.5690892
771,2.7448266
772,2.5596204
773,2.7249117
774,2.667019
775,2.6450727
776,2.4142747
777,2.9067874
778,2.7181187
779,2.60281
780,2.8935592
781,2.4578
782,2.8285427
783,3.216166
784,2.6290088
785,2.3943496
786,2.633411
787,2.6858375
788,2.175316
789,2.5145166
790,2.6266074
791,2.6013844
792,2.6681244
793,2.6849282
794,3.0641096
795,2.7079885
796,2.1466813
797,2.643999
798,2.8263721
799,2.7560596
800,2.5125637
801,2.5372224
802,3.0058203
803,2.704431
804,3.018081
805,2.3516636
806,2.7465193
807,2.6155484
808,3.077145
809,2.630846
810,2.9906473
811,2.6849513
812,2.7504525
813,2.8011744
814,2.5228412
815,2.887383
816,2.7215447
817,2.8028884
818,2.9905708
819,3.1150727
820,2.8533907
821,2.6246915
822,2.7074533
823,2.8100836
824,2.5856462
825,2.5492692
826,2.372253
827,2.4169328
828,2.5628965
829,2.752976
830,2.608294
831,2.713985
832,2.620379
833,2.4717474
834,2.489212
835,2.6986558
836,2.567323
837,2.1763608
838,2.745827
839,1.9958739
840,2.669783
841,2.521547
842,2.4805093
843,2.5104456
844,2.2534485
845,2.9879289
846,2.644138
847,2.6668231
848,2.387994
849,2.1740155
850,2.2249453
851,2.4570684
852,2.5383582
853,2.2518272
854,2.5275292
855,2.0495534
856,2.2402418
857,2.22515
858,2.6472065
859,2.3358314
860,2.5499358
861,2.1572282
862,2.4886596
863,2.6099222
864,2.5309756
865,2.8100417
866,2.5708594
867,2.9149487
868,2.2333944
869,2.8145638
870,2.5223765
871,2.925311
872,2.4984229
873,2.4704988
874,2.290755
875,2.3835027
876,2.7508569
877,2.6862056
878,2.6215239
879,2.498077
880,2.5174751
881,2.6223843
882,2.6272426
883,2.2904153
884,2.525155
885,2.5961509
886,2.668722
887,2.6397774
888,2.4279866
889,2.3134987
890,2.307581
891,2.1881018
892,2.5307584
893,2.1078358
894,2.768388
895,2.5232265
896,2.5243206
897,2.5539482
898,2.3089125
899,2.3887203
900,2.9054801
901,2.237618
902,2.5225096
903,2.5611115
904,2.4724512
905,2.308775
906,2.5558174
907,2.073073
908,2.266359
909,2.515285
910,2.5361931
911,2.4376526
912,2.5600016
913,2.1715522
914,2.311315
915,2.2604692
916,2.3972733
917,2.8005922
918,2.7124166
919,3.3198397
920,2.826254
921,2.9622087
922,2.591044
923,3.0978415
924,2.478275
925,2.9580984
926,2.6453156
927,3.0373096
928,2.8641965
929,2.7826958
930,3.735257
931,3.4521306
932,2.8383808
933,2.771811
934,3.1077204
935,3.0137832
936,2.79163
937,3.194598
938,2.5724857
939,3.1703312
940,3.1622262
941,3.3585896
942,2.8549023
943,2.8662655
944,2.8142657
945,2.5542152
946,2.8193548
947,3.3457415
948,2.986758
949,2.6314917
950,2.6802492
951,2.8709414
952,3.0765293
953,2.552936
954,2.9081597
955,2.8843367
956,2.6852891
957,2.718957
958,2.9381423
959,2.811984
960,2.5357804
961,2.5266929
962,2.546084
963,2.3611808
964,3.007672
965,2.5550008
966,2.5529282
967,2.7905364
968,2.5768042
969,2.613994
970,3.2511175
971,2.9178092
972,2.3877442
973,2.3053126
974,2.1091335
975,2.436386
976,2.6081438
977,2.3906279
978,2.5224626
979,2.4734821
980,2.4073231
981,2.7880697
982,2.4125776
983,2.5928993
984,2.3917532
985,2.5583644
986,2.538026
987,2.2946475
988,2.5152767
989,2.176464
990,2.9007556
991,2.7091858
992,2.4073155
993,2.2732866
994,2.3833587
995,2.43038
996,2.4030006
997,2.275075
998,2.3579268
999,2.760692
1000,2.6187563
1001,2.4406998
1002,2.7418294
1003,2.7338681
1004,2.3922367
1005,2.3399158
1006,2.5222228
1007,2.1541002
1008,2.298317
1009,2.3194108
1010,2.3922923
1011,2.8758776
1012,2.637484
1013,2.8325965
1014,2.7959292
1015,2.4060562
1016,2.3520396
1017,2.5540938
1018,2.4142063
1019,2.5437808
1020,2.758165
1021,2.3035264
1022,2.4729195
1023,2.3269079
1024,2.411535
1025,2.20296
1026,2.4844012
1027,2.297196
1028,2.3529682
1029,2.8692276
1030,2.8140056
1031,2.4874728
1032,2.478815
1033,2.5951915
1034,2.909976
1035,2.639147
1036,2.3192017
1037,2.229775
1038,2.7780526
1039,2.2998807
1040,2.591948
1041,2.8911898
1042,2.6234634
1043,2.9384408
1044,2.6894124
1045,2.8674278
1046,2.6653018
1047,2.818381
1048,2.6506839
1049,2.5624082
1050,3.059203
1051,2.6749873
1052,2.775133
1053,2.6981375
1054,2.6736915
1055,2.547155
1056,2.7241418
1057,2.4697845
1058,2.7310405
1059,2.297798
1060,2.6993346
1061,2.560646
1062,2.3141637
1063,2.4299428
1064,2.5291178
1065,2.7993312
1066,2.5904276
1067,2.938003
1068,2.4697149
1069,2.4915426
1070,2.8594747
1071,2.5420237
1072,2.762336
1073,2.646332
1074,2.4762707
1075,2.6514251
1076,2.8449528
1077,2.6049187
1078,2.6069782
1079,2.8435576
1080,2.652145
1081,2.6674511
1082,2.5486374
1083,2.602386
1084,2.546695
1085,2.2503088
1086,2.340779
1087,2.1477742
1088,2.337251
1089,2.3247297
1090,2.563889
1091,2.839676
1092,2.6501894
1093,2.7627063
1094,2.695232
1095,2.8772893
1096,2.4531977
1097,2.5334046
1098,2.6374135
1099,2.4682202
