Frame,RMSD_dock
160,3.073429
161,2.7696936
162,2.7697358
163,2.77294
164,2.7777224
165,2.3195667
166,2.582894
167,1.937005
168,2.6397393
169,2.324938
170,3.0279708
171,2.564958
172,2.446078
173,2.6127288
174,2.4738636
175,2.7546523
176,2.8640132
177,3.0993311
178,2.1971788
179,2.6156657
180,2.2234485
181,2.1460857
182,1.4692318
183,2.0409846
184,2.4443164
185,1.9956899
186,2.4100027
187,2.451977
188,1.9638379
189,2.7733471
190,1.9216158
191,2.5440938
192,2.8532538
193,1.9132241
194,2.5851655
195,2.3933048
196,2.3080132
197,2.4688418
198,1.8918178
199,1.9157252
200,2.291813
201,2.5375144
202,2.5531642
203,2.6662529
204,1.9218569
205,2.4432244
206,2.461289
207,2.6837423
208,2.6187534
209,2.0855994
210,1.971915
211,2.300035
212,2.330494
213,2.3798847
214,2.5968018
215,2.2720993
216,1.9293811
217,2.6378253
218,2.9121656
219,2.3774612
220,2.4421313
221,2.0489495
222,2.9341433
223,1.984237
224,2.3863604
225,2.6666367
226,2.314504
227,2.4683077
228,2.5674505
229,2.7721334
230,2.1249065
231,1.7869577
232,1.7892567
233,1.7459708
234,2.1568599
235,2.326718
236,2.014652
237,1.8164246
238,1.9353521
239,1.9377831
240,1.8686782
241,1.7302235
242,2.0574448
243,1.4998821
244,1.740214
245,1.9408811
246,2.1001441
247,2.0732994
248,1.7466568
249,2.1737309
250,2.726179
251,1.9121739
252,2.2098246
253,1.8874604
254,1.6823529
255,1.605937
256,2.099875
257,1.6758922
258,2.2293317
259,2.1149585
260,2.0523655
261,2.7436302
262,1.6395257
263,2.050996
264,1.6659925
265,1.911631
266,2.3535893
267,2.1574957
268,2.192467
269,2.645395
270,2.484348
271,2.153118
272,2.4826863
273,2.0101562
274,2.721673
275,1.899353
276,2.4655402
277,2.9081998
278,2.3562586
279,2.5357327
280,2.9248066
281,2.551795
282,2.5318604
283,2.535082
284,2.4026875
285,2.1860964
286,2.157032
287,2.0057487
288,1.9708318
289,1.7669401
290,2.157996
291,2.5741255
292,2.503555
293,2.2844687
294,2.0693119
295,2.0296438
296,2.2409034
297,2.3586123
298,2.2590616
299,2.0965612
300,2.4920197
301,2.2711658
302,2.3018527
303,2.4877634
304,1.777766
305,1.8092741
306,1.27432
307,1.8543984
308,2.1868768
309,2.5579638
310,1.6218985
311,1.7769153
312,1.6860467
313,1.818838
314,1.7454731
315,1.4955739
316,1.3189317
317,1.8215958
318,2.3452573
319,2.0849805
320,2.8218246
321,2.511915
322,2.0534291
323,2.4985366
324,2.8321192
325,2.0504777
326,2.2284613
327,2.689411
328,2.682589
329,2.424061
330,2.1953661
331,2.4467347
332,2.3547573
333,2.2494955
334,1.7925482
335,1.6263083
336,1.8110433
337,2.1362593
338,1.8779565
339,1.8125098
340,2.0357323
341,1.3661958
342,1.7491355
343,1.8634205
344,1.6144758
345,1.7551202
346,1.7643518
347,2.0525758
348,1.6896648
349,3.2366762
350,2.3280592
351,1.8722688
352,1.7022995
353,2.1475375
354,2.2011352
355,1.1843326
356,2.0366669
357,1.9630637
358,1.60151
359,1.7409816
360,1.7918278
361,1.6364436
362,1.9238558
363,1.8058183
364,1.2181995
365,1.9948394
366,1.6237104
367,1.9637146
368,1.7706683
369,1.4767045
370,1.5706335
371,1.8932532
372,1.6309322
373,2.200972
374,1.4650717
375,1.103352
376,1.5931495
377,1.1896772
378,1.4053564
379,1.7175337
380,1.9014885
381,1.6008918
382,1.5986837
383,1.5079876
384,0.8728834
385,0.78547984
386,1.1760923
387,1.0962526
388,1.4870702
389,1.8941649
390,1.5075535
391,1.4256676
392,1.2479483
393,1.9235806
394,1.4269958
395,1.4233
396,1.6081287
397,1.8049873
398,2.098796
399,1.7677197
400,1.4447777
401,1.6463464
402,1.2864786
403,1.5133297
404,1.8851498
405,1.5212477
406,1.9921095
407,1.8212125
408,1.6063734
409,1.3205609
410,1.1632013
411,1.4130706
412,1.2033678
413,1.3917341
414,0.84941727
415,1.3719139
416,1.2613802
417,0.9795549
418,1.0814399
419,0.9930213
420,1.5286335
421,1.7020487
422,1.1811078
423,1.5830721
424,2.044026
425,1.8186885
426,1.5719471
427,1.2099185
428,1.8829364
429,1.9743446
430,1.3393855
431,1.7782136
432,1.5168116
433,1.7868289
434,1.4367841
435,1.7458758
436,1.8153182
437,1.8669428
438,1.2291898
439,1.6138475
440,1.0780878
441,1.5610864
442,1.4235414
443,1.6803694
444,1.6780142
445,2.0401533
446,1.4940566
447,1.3374447
448,1.777937
449,1.2524931
450,1.4022583
451,0.88281965
452,1.7022189
453,1.1244329
454,1.4833295
455,1.4458808
456,1.414647
457,1.4540292
458,1.0224413
459,1.3531321
460,1.4843554
461,1.023146
462,1.907565
463,1.6291112
464,2.256529
465,1.453683
466,0.83275175
467,1.4929081
468,1.2302634
469,1.282004
470,1.3894843
471,1.3808498
472,1.4767262
473,1.3761319
474,1.3697335
475,1.3830042
476,1.2133287
477,1.4142833
478,0.8337869
479,1.0446415
480,1.5362874
481,1.474576
482,1.264602
483,1.9973192
484,1.9768635
485,1.1369743
486,1.7928648
487,1.4454937
488,1.251122
489,1.2343563
490,1.6520253
491,1.3351732
492,1.6962479
493,1.3995566
494,1.4001456
495,1.3768164
496,1.0580556
497,1.4898528
498,1.6077203
499,1.5045233
500,1.3305203
501,1.5704025
502,1.6732689
503,1.27601
504,1.3613311
505,1.6940608
506,1.2534896
507,1.524442
508,1.5311186
509,1.6401474
510,1.3143762
511,1.3328284
512,1.489856
513,1.551979
514,1.8366115
515,1.5300754
516,1.2491416
517,1.2998413
518,1.579047
519,1.3801277
520,1.4541951
521,1.3677
522,1.4967337
523,1.6384554
524,1.2193043
525,1.1583292
526,0.7880386
527,1.7010057
528,1.5321938
529,1.6995168
530,1.1991075
531,1.58716
532,1.4524299
533,1.462822
534,1.4380804
535,1.6098285
536,1.4581149
537,1.3916993
538,1.6699924
539,1.5923657
540,1.7650254
541,1.6936193
542,1.9032574
543,1.1862752
544,1.7954198
545,1.988229
546,1.7539243
547,1.6649691
548,1.6292182
549,1.5517242
550,1.6116023
551,1.5531535
552,1.4706479
553,1.6097339
554,1.6979967
555,1.7800919
556,1.7778368
557,1.566915
558,1.154498
559,1.6107593
560,1.7190264
561,1.4658396
562,1.4553757
563,1.8667523
564,1.2294939
565,1.6498936
566,1.5820004
567,1.9776739
568,1.4555024
569,1.354632
570,1.431352
571,1.1802753
572,1.4880246
573,1.6907045
574,2.005855
575,1.5626013
576,1.4502972
577,1.5175927
578,1.452439
579,1.4143327
580,1.3105363
581,1.8231052
582,1.6652229
583,2.3101287
584,1.9633036
585,1.3947693
586,1.1060998
587,1.2541262
588,2.132575
589,2.720754
590,1.6973277
591,1.7201067
592,1.6262525
593,1.7292228
594,1.5334213
595,1.1650567
596,1.1784453
597,2.0608768
598,1.8825812
599,1.9190552
600,1.9588025
601,1.4046464
602,1.6639254
603,1.4835336
604,1.4400767
605,1.166959
606,1.4328823
607,1.9874138
608,1.9257752
609,1.5860121
610,1.7041832
611,1.6724801
612,1.3902072
613,1.1885839
614,1.6102704
615,1.8962381
616,1.6961881
617,1.3238795
618,1.6123443
619,1.3691353
620,1.359105
621,1.5511523
622,1.4392799
623,1.6102805
624,1.4212667
625,1.256025
626,1.5626822
627,1.3966821
628,1.5392618
629,1.2639018
630,1.4137013
631,1.9825599
632,1.5480468
633,1.5052774
634,1.2521653
635,1.445095
636,1.0758561
637,0.9676883
638,1.4280251
639,1.495253
640,1.124266
641,1.369377
642,1.351373
643,1.6216586
644,1.5414225
645,1.682051
646,1.3389329
647,1.4799327
648,1.4866052
649,2.394268
650,1.5919855
651,1.6678745
652,1.1964931
653,1.2752312
654,1.5448437
655,1.218293
656,1.5384656
657,1.5667524
658,1.4383756
659,1.5924889
660,1.349334
661,1.2676928
662,1.348563
663,1.6025981
664,1.5408587
665,2.1407504
666,1.7653525
667,1.6955149
668,1.6444261
669,1.3636595
670,1.7340871
671,1.8110254
672,1.4731678
673,1.7318391
674,1.7028207
675,1.9051355
676,1.6156
677,1.5468675
678,1.8900522
679,1.505662
680,1.3670032
681,1.3018754
682,1.6157322
683,1.777279
684,1.5266813
685,1.4794451
686,1.3665429
687,1.5543609
688,1.6869661
689,1.6278375
690,1.4521834
691,1.3843713
692,1.9231015
693,1.3753791
694,1.2804916
695,1.6061255
696,1.5782634
697,1.7012105
698,1.3342401
699,0.97645885
700,1.4899449
701,1.5112492
702,1.2051744
703,1.3338666
704,1.4407248
705,1.3737348
706,1.304421
707,1.4017226
708,2.0221977
709,1.672624
710,1.9461192
711,1.4751078
712,1.1280931
713,1.5664991
714,1.0883281
715,1.549511
716,1.5507007
717,1.5089469
718,1.252092
719,1.1337767
720,1.2795367
721,0.95016503
722,1.4010398
723,1.4976761
724,1.5558965
725,1.1956033
726,1.3038343
727,1.0228156
728,1.4415733
729,1.0492814
730,0.9663558
731,1.2430311
732,1.4122902
733,0.9842705
734,1.3446739
735,1.1240548
736,1.06794
737,1.189356
738,1.1944822
739,1.6534945
740,2.2380724
741,1.6039097
742,1.7257923
743,1.8134093
744,1.7063456
745,1.8163093
746,1.5116733
747,1.3577905
748,1.6695449
749,2.1068838
750,1.7443049
751,1.82066
752,1.4619715
753,1.4657042
754,1.5233624
755,1.639934
756,1.7496614
757,1.5775886
758,1.72629
759,2.0328183
760,2.0959818
761,1.7786126
762,1.4493874
763,1.7655394
764,1.2002034
765,1.7749052
766,1.6055547
767,1.513535
768,1.9054539
769,1.6631541
770,1.5917623
771,1.4714603
772,1.6309212
773,1.4139713
774,1.8410116
775,1.6196746
776,2.057774
777,1.9956365
778,1.7744052
779,1.58785
780,1.2860025
781,1.4127
782,1.371208
783,1.6652318
784,1.3237766
785,1.6263549
786,1.6362131
787,1.9644066
788,1.7718884
789,1.5229716
790,1.7612141
791,1.9211143
792,1.5871441
793,1.537431
794,1.4795239
795,1.3346674
796,1.703028
797,1.3749456
798,1.5878706
799,1.5407556
800,1.4838302
801,1.6488321
802,1.5776343
803,1.5705993
804,1.3426425
805,1.6224824
806,1.3795562
807,1.3980837
808,1.6745071
809,1.6694198
810,1.5512015
811,1.3841413
812,1.8434482
813,1.7993373
814,1.4274913
815,1.4956106
816,1.7970941
817,1.9696765
818,1.8074398
819,1.6705158
820,1.558896
821,1.802402
822,2.0700064
823,1.9532645
824,1.2877009
825,1.6066718
826,1.4305712
827,1.6199536
828,1.6552424
829,1.4392099
830,1.3955482
831,1.2717705
832,1.532166
833,1.3742636
834,1.5902363
835,1.5416368
836,1.4393654
837,1.6609509
838,1.4729106
839,1.6215144
840,1.6421835
841,1.5180774
842,1.5228353
843,1.5423483
844,1.708187
845,1.4112
846,1.3257788
847,1.5242132
848,1.3904958
849,1.7035768
850,1.5580477
851,1.7689246
852,1.584941
853,1.5789386
854,1.5809014
855,1.9195838
856,1.5023706
857,1.5173638
858,1.2906833
859,1.7490742
860,1.9310321
861,2.129524
862,1.6695324
863,1.7573522
864,1.9276288
865,1.5574689
866,1.5631715
867,1.9967101
868,1.6148412
869,1.5049103
870,1.6418525
871,1.5165666
872,1.5615076
873,1.6276883
874,2.0457811
875,1.8690584
876,1.6461406
877,1.991944
878,1.737281
879,1.7545723
880,1.5860345
881,2.0195892
882,1.6972458
883,2.0060349
884,1.6449538
885,1.6671506
886,1.7051288
887,1.5975815
888,1.4645535
889,1.5225564
890,1.5986282
891,1.7591032
892,1.6033319
893,2.0805178
894,1.9569316
895,1.6859993
896,1.7386508
897,1.5076027
898,1.6515806
899,1.7618873
900,1.5139695
901,2.334454
902,1.6664122
903,1.3071707
904,1.7306486
905,1.8820723
906,1.6801535
907,1.9075383
908,1.8459679
909,1.7270925
910,1.6028467
911,1.6977763
912,1.5526767
913,1.5401987
914,1.7391974
915,1.9063162
916,1.9139662
917,1.8098056
918,2.3491275
919,1.7587277
920,1.7710688
921,1.7063928
922,1.5455564
923,1.6252395
924,1.7364668
925,1.6203277
926,1.5175478
927,1.5827551
928,1.6219945
929,1.9263674
930,1.7699764
931,1.4834951
932,1.5201705
933,1.4990549
934,1.7822402
935,1.8000492
936,1.3602688
937,1.796195
938,1.9109874
939,1.8236648
940,2.0795348
941,2.0676606
942,1.9194037
943,1.8430235
944,1.5684868
945,1.847978
946,1.7475137
947,2.2865977
948,1.9972415
949,1.7582225
950,1.6068077
951,1.7876856
952,1.5383554
953,1.6256785
954,1.3899633
955,1.3546107
956,1.4128722
957,1.494107
958,1.7914238
959,1.545835
960,1.614932
961,1.4601357
962,1.6728823
963,1.4965886
964,1.6902955
965,1.4616137
966,1.9262916
967,1.4316734
968,1.4999577
969,1.5920196
970,2.148936
971,1.3411925
972,1.635292
973,1.6416153
974,1.7908463
975,1.4628714
976,1.373071
977,1.8864745
978,1.5138044
979,1.2528083
980,1.5124105
981,1.516878
982,1.7193835
983,1.6776522
984,1.4328798
985,1.4119469
986,1.4171215
987,1.6212575
988,1.4261024
989,1.7173313
990,1.2721138
991,1.4067653
992,1.790568
993,1.7754569
994,1.6166029
995,1.6806
996,1.8317093
997,1.7463692
998,2.0029733
999,1.93255
1000,1.668471
1001,1.8658417
1002,2.10623
1003,1.7153145
1004,1.8756477
1005,1.6909183
1006,1.734584
1007,1.7897241
1008,1.6935636
1009,2.061335
1010,1.8080798
1011,1.4773035
1012,1.6825534
1013,2.1096356
1014,1.7502322
1015,1.7426245
1016,1.7143973
1017,1.4843543
1018,1.6183364
1019,1.5267409
1020,1.3287219
1021,2.011933
1022,1.4495513
1023,1.6978804
1024,1.7662214
1025,1.7149932
1026,1.4958342
1027,1.6366317
1028,1.6894901
1029,1.3864486
1030,1.340717
1031,1.4809964
1032,1.3724827
1033,1.5783583
1034,1.703069
1035,1.6372533
1036,1.7006582
1037,1.5531844
1038,1.5158461
1039,1.5748162
1040,1.581861
1041,1.4143372
1042,1.5087403
1043,1.6790906
1044,1.4352124
1045,1.3567924
1046,1.3923432
1047,1.5593356
1048,1.2812352
1049,1.4030021
1050,1.42873
1051,1.685834
1052,1.6138656
1053,1.5807127
1054,1.3712481
1055,1.6054586
1056,1.5162556
1057,1.8226315
1058,1.5583102
1059,1.663853
1060,1.6748868
1061,1.3280095
1062,1.8966843
1063,1.9852395
1064,1.6392019
1065,1.5589396
1066,1.871897
1067,1.6211511
1068,1.6894606
1069,1.4739004
1070,1.6240329
1071,1.3173099
1072,1.5495484
1073,1.4399178
1074,1.5698435
1075,1.687052
1076,1.681104
1077,1.5093769
1078,1.6128122
1079,1.978578
1080,1.7447841
1081,1.6545296
1082,1.498325
1083,1.5512922
1084,1.6833824
1085,1.5734167
1086,1.9406341
1087,1.8413475
1088,1.5543203
1089,1.6405491
1090,1.6092148
1091,1.3742133
1092,1.4686737
1093,1.8115628
1094,2.010935
1095,1.5962949
1096,1.4391966
1097,1.573548
1098,1.8968562
1099,1.7407242
