Time (ns),RMSD (Å)
0.0,0.0004755211159799346
0.1,0.21473784360595222
0.2,0.24829902340708523
0.30000000000000004,0.34151209312347314
0.4,0.2397855925030694
0.5,0.1605219092924918
0.6000000000000001,0.2611443260863994
0.7000000000000001,0.26550222179673605
0.8,0.2222072171925789
0.9,0.26742724988406635
1.0,0.15169047587515588
1.1,0.17896834313270446
1.2000000000000002,0.23259689874339454
1.3,0.17711187486008043
1.4000000000000001,0.29258589398716217
1.5,0.2897725652578115
1.6,0.30072240734617706
1.7000000000000002,0.28670425856733983
1.8,0.2310747176836281
1.9000000000000001,0.20044091632023023
2.0,0.34729302995677885
2.1,0.3771600634144123
2.2,0.29759619671531845
2.3000000000000003,0.359408639543146
2.4000000000000004,0.34562073925093373
2.5,0.3078857511884104
2.6,0.2806795698687691
2.7,0.4016432212890659
2.8000000000000003,0.384065547841914
2.9000000000000004,0.3498591465988068
3.0,0.17994117127604992
3.1,0.4105945501008875
3.2,0.3855993516318659
3.3000000000000003,0.30939003612940574
3.4000000000000004,0.3090742549634883
3.5,0.3109674169499509
3.6,0.398054635858206
3.7,0.18421780336667898
3.8000000000000003,0.3658985291423912
3.9000000000000004,0.39562075120389106
4.0,0.6522285693283943
4.1000000000000005,0.581174107807261
4.2,0.3680628602894024
4.3,0.4331033923221035
4.4,0.452933593128584
4.5,0.5750348963514972
4.6000000000000005,0.2517916300083429
4.7,0.4337657887454408
4.800000000000001,0.4793082043646864
4.9,0.27795808707606495
5.0,0.2901565784763825
5.1000000000000005,0.28260641660801705
5.2,0.21338869122919252
5.300000000000001,0.4009788701407009
5.4,0.5345274799060521
5.5,0.2832977496226516
5.6000000000000005,0.23824625568545343
5.7,0.55457777913737
5.800000000000001,0.4002874956681386
5.9,0.31653368855663405
6.0,0.35782958962993144
6.1000000000000005,0.4347199587334935
6.2,0.4339779159687026
6.300000000000001,0.42265185322700444
6.4,0.360733473817643
6.5,0.4768330127596766
6.6000000000000005,0.4180185913192753
6.7,0.5010594213598712
6.800000000000001,0.32583039528681046
6.9,0.29436421986355615
7.0,0.20207046931294045
7.1000000000000005,0.21208444049006236
7.2,0.3964242856794097
7.300000000000001,0.3316841083788162
7.4,0.26909820276929636
7.5,0.3023076712921934
7.6000000000000005,0.614972874999497
7.7,0.21764346253492178
7.800000000000001,0.32105012317292475
7.9,0.2177865847914734
8.0,0.23373289957907292
8.1,0.36271273677593424
8.200000000000001,0.3178833154771286
8.3,0.4802316485542677
8.4,0.32245407593944614
8.5,0.38526992541272875
8.6,0.3673193635835975
8.700000000000001,0.4029919813929542
8.8,0.3603947164272155
8.9,0.24104852093476373
9.0,0.4912525789069341
9.1,0.292435708055974
9.200000000000001,0.3588044652579367
9.3,0.4733385676195769
9.4,0.9206115443375079
9.5,0.9220624469205163
9.600000000000001,0.9239971679249337
9.700000000000001,1.0058248875279654
9.8,1.0467236732713705
9.9,0.9655213598727557
10.0,0.9972429138919908
10.100000000000001,0.8923442530168347
10.200000000000001,0.9057072893595031
10.3,0.9871226656424565
10.4,0.9019798181454487
10.5,0.9874564773258998
10.600000000000001,0.906786327742169
10.700000000000001,0.8800141529656477
10.8,0.9428108838775565
10.9,0.9675660967999454
11.0,0.9479562516213732
11.100000000000001,0.9102055947215749
11.200000000000001,0.93145287517899
11.3,0.9691697994594305
11.4,0.882105688071061
11.5,0.9020673023147893
11.600000000000001,0.8932619467841622
11.700000000000001,0.907747779682503
11.8,0.927041512168231
11.9,0.8960723403633492
12.0,1.1086138458367414
12.100000000000001,0.8817854544785537
12.200000000000001,0.8833336589531178
12.3,0.8759836231206164
12.4,0.2836393117084969
12.5,0.9617798485241961
12.600000000000001,0.9212818282446356
12.700000000000001,0.9055188611564537
12.8,0.9278500059654212
12.9,0.8957852145171556
13.0,1.0089562726482624
13.100000000000001,0.9295251971821864
13.200000000000001,0.8755094856948069
13.3,0.9479223338492426
13.4,0.9097394942108737
13.5,0.8724978345906464
13.600000000000001,1.0025336691827866
13.700000000000001,0.9508409617272893
13.8,0.9602630616309373
13.9,0.8986641823734071
14.0,0.6599328542926272
14.100000000000001,0.24106721941869116
14.200000000000001,0.31394637413471005
14.3,0.4980110959604139
14.4,0.3450565663454727
14.5,0.513487275525128
14.600000000000001,0.8934076014331674
14.700000000000001,0.27823423377532386
14.8,0.2884256695918752
14.9,0.34633737306154844
15.0,0.3674560257017661
15.100000000000001,0.32270115406513306
15.200000000000001,0.3355645501210554
15.3,0.39371800736636864
15.4,0.30568498913073655
15.5,0.39682176262890817
15.600000000000001,0.2169803018004157
15.700000000000001,0.2351499220923029
15.8,0.45067146004615766
15.9,0.4769538459892896
16.0,0.3625975532608478
16.1,0.31200216105956446
16.2,0.36141562524711257
16.3,0.2751072115316348
16.400000000000002,0.3131679655986323
16.5,0.3243837560268405
16.6,0.3342350839655226
16.7,0.3133951490183209
16.8,0.378753725972156
16.900000000000002,0.44706338958984276
17.0,0.3119755007513532
17.1,0.22687702840114576
17.2,0.32277283698570364
17.3,0.5027971068087573
17.400000000000002,0.1728820333031114
17.5,0.43614552100337933
17.6,0.19297507605071004
17.7,0.3989896461546864
17.8,0.21454932288914025
17.900000000000002,0.282720484253949
18.0,0.47728662320571136
18.1,0.15277539073946136
18.2,0.3130874892347345
18.3,0.18643764664038226
18.400000000000002,0.38892680164490556
18.5,0.3641974258152922
18.6,0.32632596215570236
18.7,0.24054962748129377
18.8,0.3161833233148793
18.900000000000002,0.5771706108777174
19.0,0.29590692124789475
19.1,0.1718410339173804
19.200000000000003,0.23409751466458986
19.3,0.4595445773016613
19.400000000000002,0.34633040047124214
19.5,0.3013425245848977
19.6,0.5728738887478582
19.700000000000003,0.34601631604972194
19.8,0.3612527449141762
19.900000000000002,0.3312315445289504
