,0
677,5.4320440292
678,5.2675900459
679,5.3120098114
680,5.3415222168
681,5.3084998131
682,5.1913461685
683,5.3992366791
684,5.2040543556
685,5.2974877357
686,5.3960180283
687,5.2513113022
688,5.2498846054
689,5.2589821815
690,5.2391710281
691,5.4510850906
692,5.2150826454
693,5.418815136
694,5.4030470848
695,5.4398331642
696,5.3688044548
697,5.5042324066
698,5.3593578339
699,5.580227375
700,5.4690647125
701,5.4857783318
702,5.5577559471
703,5.1466321945
704,5.4895997047
705,5.4371528625
706,5.2408370972
707,5.4953532219
708,5.2406568527
709,5.3695077896
710,5.4159331322
711,5.3598799706
712,5.2378225327
713,5.3801822662
714,5.3528823853
715,5.4287614822
716,5.337264061
717,5.2944631577
718,5.3526010513
719,5.4671583176
720,5.5719366074
721,5.5143461227
722,5.3470754623
723,5.3133444786
724,5.3612165451
725,5.385453701
726,5.4939551353
727,5.4257411957
728,5.6947045326
729,5.6516833305
730,5.4870629311
731,5.4830932617
732,5.3544988632
733,5.5886631012
734,5.3866066933
735,5.3203115463
736,5.3691706657
737,5.4121041298
738,5.5092120171
739,5.3245353699
740,5.3060278893
741,5.404967308
742,5.4314918518
743,5.3950204849
744,5.5134820938
745,5.4499459267
746,5.4455518723
747,5.4027681351
748,5.2949810028
749,5.3145565987
750,5.4368729591
751,5.1411004066
752,5.426358223
753,5.369641304
754,5.3056416512
755,5.1816196442
756,5.331474781
757,5.3238434792
758,5.3046541214
759,5.3600883484
760,5.3596944809
761,5.3819551468
762,5.4726915359
763,5.4019870758
764,5.2793836594
765,5.3409585953
766,5.390144825
767,5.3478269577
768,5.4069681168
769,5.3524675369
770,5.2652196884
771,5.5270586014
772,5.082628727
773,5.1518030167
774,5.2675943375
775,5.3441362381
776,5.1822705269
777,5.2213525772
778,5.3166546822
779,5.3416280746
780,5.0713319778
781,5.2507266998
782,5.2249503136
783,5.3404626846
784,5.3536663055
785,5.4924592972
786,5.2253251076
787,5.3840227127
788,5.4553613663
789,5.315984726
790,5.2007036209
791,5.4552431107
792,5.2860536575
793,5.2785820961
794,5.3358750343
795,5.4480233192
796,5.3345589638
797,5.2647047043
798,5.3914752007
799,5.3053388596
800,5.4330396652
801,5.103328228
802,5.3734307289
803,5.4775924683
804,5.196310997
805,5.3169565201
806,5.5029821396
807,5.4625883102
808,5.3631010056
809,5.3623919487
810,5.1875553131
811,5.5081186295
812,5.415769577
813,5.3905897141
814,5.3397731781
815,5.2825975418
816,5.2316770554
817,5.1756300926
818,5.3479065895
819,5.3698453903
820,5.4169225693
821,5.3450312614
822,5.3750286102
823,5.2497034073
824,5.3490767479
825,5.4119400978
826,5.4008126259
827,5.4487242699
828,5.3029227257
829,5.3400273323
830,5.3329253197
831,5.5632138252
832,5.5449995995
833,5.5556592941
834,5.3120713234
835,5.2757582664
836,5.2981939316
837,5.4270563126
838,5.1880187988
839,5.2705373764
840,5.2180929184
841,5.1697025299
842,5.2432150841
843,5.1667032242
844,5.2946481705
845,5.3868570328
846,5.4167900085
847,5.3562669754
848,5.2978281975
849,5.2893476486
850,5.3021335602
851,5.413418293
852,5.3619527817
853,5.5044269562
854,5.2871408463
855,5.340274334
856,5.4399719238
857,5.3038005829
858,5.1284365654
859,5.2702322006
860,5.2840900421
861,5.1385412216
862,5.2473068237
863,5.2456936836
864,5.1591653824
865,5.3307137489
866,5.4207501411
867,5.2870492935
868,5.3349409103
869,5.3747940063
870,5.3951292038
871,5.4277634621
872,5.2211136818
873,5.3862156868
874,4.9234428406
875,5.3644189835
876,5.3372335434
877,5.2470812798
878,5.3473234177
879,5.2225627899
880,5.0521998405
881,5.4380173683
882,5.1922159195
883,5.2591657639
884,5.4713187218
885,5.391140461
886,5.4090127945
887,5.0717358589
888,5.4560003281
889,5.48204422
890,5.4738020897
891,5.4521136284
892,5.6016483307
893,5.335319519
894,5.3911070824
895,5.3089280128
896,5.3213815689
897,5.4301204681
898,5.2993545532
899,5.381758213
900,5.2953233719
901,5.5019659996
902,5.3480482101
903,5.3371505737
904,5.1559772491
905,5.2548069954
906,5.1990237236
907,5.4549055099
908,5.4253816605
909,5.2197771072
910,5.3827023506
911,5.3382434845
912,5.4619383812
913,5.2767457962
914,5.4420552254
915,5.3572173119
916,5.5368437767
917,5.4656205177
918,5.3167099953
919,5.4235067368
920,5.366063118
921,5.2723798752
922,5.2528262138
923,5.4763593674
924,5.3055472374
925,5.2353973389
926,5.0947294235
927,5.4103722572
928,5.5172691345
929,5.4642577171
930,5.3864526749
931,5.5116705894
932,5.4767508507
933,5.3751735687
934,5.1478905678
935,5.4273576736
936,5.6203131676
937,5.3932180405
938,5.2162179947
939,5.1575655937
940,5.1588602066
941,5.0749769211
942,5.2754907608
943,5.3355879784
944,5.3986730576
945,5.4333324432
946,5.3639330864
947,5.2441167831
948,5.2561168671
949,5.4153761864
950,5.2913074493
951,5.1275472641
952,5.1380929947
953,5.0974264145
954,5.0088033676
955,5.2850060463
956,5.1954860687
957,4.9043607712
958,4.8459010124
959,5.0938391685
960,5.1517515182
961,5.106069088
962,4.9285173416
963,5.1226730347
964,5.1131448746
965,5.0920228958
966,5.2188119888
967,5.2354259491
968,5.2517523766
969,5.2323746681
970,5.0364351273
971,5.0065217018
972,5.2009115219
