time_ns,rmsd
0.0,0.0
0.1,0.9531574148061118
0.2,1.0711948782852567
0.30000000000000004,1.007930983575674
0.4,1.0681734008361046
0.5,1.4410161873616456
0.6000000000000001,1.5714326969975492
0.7000000000000001,1.50155693934401
0.8,1.1824426629378157
0.9,1.4142257308591524
1.0,1.749729944097633
1.1,1.7866440032410402
1.2000000000000002,1.8213095192596387
1.3,1.9961563149696615
1.4000000000000001,1.973807386115768
1.5,2.1197871603115326
1.6,2.0358371461195173
1.7000000000000002,2.046219524813285
1.8,1.9237604787171572
1.9000000000000001,2.140375855917072
2.0,2.1283721088913925
2.1,2.5493596098577678
2.2,2.575622173117095
2.3000000000000003,2.472884752624563
2.4000000000000004,2.549596370369679
2.5,2.819060654562617
2.6,2.3867831041629133
2.7,2.4096733968889508
2.8000000000000003,1.9292945352035955
2.9000000000000004,2.0278409847557213
3.0,2.0006835680861936
3.1,2.0280218623439024
3.2,1.9964486100408054
3.3000000000000003,2.38497393146947
3.4000000000000004,2.21049913803835
3.5,2.1937813531523025
3.6,2.3707844264274467
3.7,2.082585750823503
3.8000000000000003,2.490238398518461
3.9000000000000004,2.790275381034156
4.0,2.8027314291950147
4.1000000000000005,2.5744498288732203
4.2,2.919692000858877
4.3,2.7177284729896463
4.4,2.7125811613888784
4.5,2.6370690549161453
4.6000000000000005,2.5257998127492574
4.7,2.5766110428843403
4.800000000000001,2.5753759279834694
4.9,2.6293298127324354
5.0,2.7590538259577224
5.1000000000000005,2.530696256998182
5.2,2.281431688085796
5.300000000000001,2.3612709021509004
5.4,2.245726697242995
5.5,2.1385281946115033
5.6000000000000005,2.08560144949046
5.7,2.215641163609859
5.800000000000001,2.594874309025306
5.9,2.405524105970851
6.0,2.4670612825612954
6.1000000000000005,2.5971692497361665
6.2,2.6152459663182133
6.300000000000001,2.7059574623530533
6.4,2.341830978932193
6.5,2.4864918201280983
6.6000000000000005,2.5792001496987167
6.7,2.178429410841785
6.800000000000001,2.2736281520245543
6.9,2.5369984174806848
7.0,2.596605497476078
7.1000000000000005,2.5646013321377326
7.2,2.775871918510424
7.300000000000001,2.388890157242319
7.4,2.4645176008333007
7.5,2.4303531593895342
7.6000000000000005,2.584490047369027
7.7,2.7799057012497435
7.800000000000001,2.492457805370532
7.9,2.7091904849388033
8.0,2.717995587383955
8.1,2.605851864683458
8.200000000000001,2.680144407972294
8.3,2.8683110821567133
8.4,2.545091178666224
8.5,2.7917998064549487
8.6,3.177006067592979
8.700000000000001,3.163618469928106
8.8,3.1771396294068466
8.9,3.0410741483298143
9.0,2.870585211150561
9.1,2.614152699043349
9.200000000000001,2.4558109325616293
9.3,2.3492924473461256
9.4,2.208890520144982
9.5,2.0983341217285365
9.600000000000001,2.0400091899742776
9.700000000000001,2.347085454931124
9.8,2.246251858970688
9.9,2.5539350605181395
10.0,2.692467092419015
10.100000000000001,2.611035082834933
10.200000000000001,2.450728643587199
10.3,2.5097620457830345
10.4,2.5458774938507576
10.5,2.324565193331651
10.600000000000001,2.394927583903045
10.700000000000001,2.7708081324247393
10.8,2.437667545949291
10.9,2.6838892040531572
11.0,2.5282208303368816
11.100000000000001,2.2679837739402435
11.200000000000001,2.391410161074313
11.3,2.3742085656371366
11.4,2.3675408230088144
11.5,2.2376980975519865
11.600000000000001,2.4179921491369005
11.700000000000001,2.3823042032185175
11.8,2.3771424890593704
11.9,2.7987393911457783
12.0,2.7605818862562166
12.100000000000001,2.737280610362572
12.200000000000001,2.612575294318211
12.3,2.61052748820015
12.4,2.6046319633137887
12.5,2.563710021198633
12.600000000000001,2.870040550736616
12.700000000000001,2.6785447434738545
12.8,2.7624754050825495
12.9,2.982531035998093
13.0,2.793584205104391
13.100000000000001,2.6211455632586063
13.200000000000001,2.6583475400693164
13.3,2.586411935016735
13.4,2.899615446492617
13.5,2.925425063239486
13.600000000000001,2.9498646862089695
13.700000000000001,3.2206799721953647
13.8,3.0604138123805686
13.9,3.0218030745070776
14.0,2.8653340617101795
14.100000000000001,2.824815052654138
14.200000000000001,2.9498974438731573
14.3,2.8227211710722995
14.4,2.589769920273468
14.5,2.940917026797065
14.600000000000001,3.0539105347655946
14.700000000000001,3.1468697703100306
14.8,3.1056307474525333
14.9,3.0380767610921597
15.0,3.0102930129264234
15.100000000000001,2.810921110188722
15.200000000000001,2.7674430609655682
15.3,2.7730440059708568
15.4,2.478862899587909
15.5,2.331011303466724
15.600000000000001,2.3104762618158072
15.700000000000001,2.181435450898904
15.8,2.000016144669428
15.9,1.8991804200995086
16.0,1.862412096592887
16.1,1.927579395698439
16.2,2.1362908372380316
16.3,2.1138457346266057
16.400000000000002,2.1147634565961098
16.5,2.3611018324791813
16.6,2.098007759556357
16.7,2.031642003069018
16.8,2.1181290421212133
16.900000000000002,2.374840226486115
17.0,2.3307970805490763
17.1,2.135638193619882
17.2,2.2051661099371134
17.3,2.048033601428906
17.400000000000002,2.2015832518008795
17.5,2.087797646516257
17.6,2.0552685631094616
17.7,1.8652251347008622
17.8,1.880089821209523
17.900000000000002,1.8741294153269945
18.0,1.9111950933897621
18.1,1.8970045695341973
18.2,2.0610050049112885
18.3,2.0320024642756174
18.400000000000002,2.19905657722196
18.5,1.9576835323965338
18.6,1.8576779562912193
18.7,1.7922982747831857
18.8,1.8363526622221193
18.900000000000002,1.8516519745981426
19.0,1.9401269516167963
19.1,1.9508680805373066
19.200000000000003,1.8662211655469643
19.3,1.8523367698308226
19.400000000000002,1.9393479475807123
19.5,1.9578607033262223
19.6,1.7926078903340192
19.700000000000003,1.706524731077385
19.8,1.709677523489317
19.900000000000002,1.8435409664499764
20.0,1.7846084805616993
20.1,1.9661726288685981
20.200000000000003,1.8601181014219046
20.3,1.8415277076177332
20.400000000000002,2.024049202306295
20.5,2.0038584563614465
20.6,1.9974854959048773
20.700000000000003,2.175956829174221
20.8,1.9470735218912965
20.900000000000002,2.0292385048389945
21.0,1.9510841340154321
21.1,2.108619911020546
21.200000000000003,2.14667810855363
21.3,1.9543468935937844
21.400000000000002,2.1524166067626767
21.5,2.169525951322336
21.6,2.132659519295473
21.700000000000003,2.2685935710955283
21.8,2.143319497403004
21.900000000000002,2.2373961802547107
22.0,2.5715213528245764
22.1,2.2328332118681193
22.200000000000003,2.089801638518804
22.3,2.312815961771887
22.400000000000002,2.1185411562067635
22.5,2.145716204242603
22.6,2.054446356598927
22.700000000000003,2.2376833834492618
22.8,2.2209349005215215
22.900000000000002,2.2955467700569856
23.0,2.2958384736411275
23.1,2.1023355125384033
23.200000000000003,2.392463609855523
23.3,2.5401125813627923
23.400000000000002,2.511370743221181
23.5,2.732214836473826
23.6,2.728867538703913
23.700000000000003,2.42508173328262
23.8,2.6373411668479716
23.900000000000002,2.287922896876496
24.0,2.191748578130116
24.1,2.2778928415686908
24.200000000000003,2.5229650404343458
24.3,2.365993838726847
24.400000000000002,2.220958245649222
24.5,2.117921016946303
24.6,2.415821464956593
24.700000000000003,2.3514809703851802
24.8,2.4164058748942607
24.900000000000002,2.2477484375351566
25.0,2.2403954708873357
25.1,2.1918066091113912
25.200000000000003,2.1618908797483867
25.3,2.1136444848175366
25.400000000000002,2.14191125998945
25.5,1.9732845086435238
25.6,2.0472966491025906
25.700000000000003,2.1026572863966266
25.8,2.15208138739142
25.900000000000002,2.1902625901605
26.0,2.1082412220252182
26.1,1.9430332348538426
26.200000000000003,2.0037418612853632
26.3,2.0578935670463117
26.400000000000002,1.8779817047517728
26.5,1.8194520146807607
26.6,1.7446205429648713
26.700000000000003,1.9339888076282876
26.8,1.9513979141192015
26.900000000000002,2.022995560194206
27.0,2.146905968968442
27.1,2.0405904903042265
27.200000000000003,2.097664939774964
27.3,2.366162932041682
27.400000000000002,2.3533546358788477
27.5,2.2036230215876143
27.6,2.0344633859350134
27.700000000000003,2.1944422750489636
27.8,2.493299008386659
27.900000000000002,2.5888655224308454
28.0,2.5697019182027825
28.1,2.848416770667538
28.200000000000003,2.5297824046545867
28.3,2.8204941819026845
28.400000000000002,2.7881575513759995
28.5,2.857888121728575
28.6,2.8049947127183437
28.700000000000003,2.5177851054894043
28.8,2.5051587401689077
28.900000000000002,2.391516433949523
29.0,2.1974794851600876
29.1,2.3493956421497835
29.200000000000003,2.2278449900148223
29.3,2.1898663800902924
29.400000000000002,2.2180985786415524
29.5,2.3618653994396213
29.6,2.4579330192556186
29.700000000000003,2.357334793249166
29.8,2.376296852434293
29.900000000000002,2.579732436488887
30.0,2.58787124253312
30.1,2.519198532375023
30.200000000000003,2.3002754423000176
30.3,2.1792613635455176
30.400000000000002,2.3621900160564944
30.5,2.4218616311504477
30.6,2.420699640600035
30.700000000000003,2.717105853676554
30.8,2.734648693265253
30.900000000000002,2.6853330483079567
31.0,2.724560850885883
31.1,2.768596543638088
31.200000000000003,2.648173750942329
31.3,2.648671839424822
31.400000000000002,2.485816232901725
31.5,2.634460623313057
31.6,2.7823852551421084
31.700000000000003,2.906043174068482
31.8,2.7387769509547977
31.900000000000002,2.701825544102406
32.0,2.7934975104474433
32.1,3.027824036739766
