,0
228,5.8502511978
229,5.9697904587
230,5.8390583992
231,6.004696846
232,5.9368386269
233,6.1441302299
234,5.953045845
235,5.7929406166
236,5.662156105
237,5.6808986664
238,5.8786535263
239,5.9906344414
240,5.808681488
241,5.7867422104
242,5.5800142288
243,5.6547074318
244,5.8054876328
245,5.9386453629
246,5.8550291061
247,5.8403463364
248,5.6251401901
249,5.9758048058
250,5.8573145866
251,5.8749570847
252,5.861600399
253,5.8447332382
254,5.7398376465
255,6.0065255165
256,6.1140632629
257,5.7584395409
258,5.7601938248
259,5.9137587547
260,5.9319944382
261,5.7700886726
262,5.9499306679
263,5.8980326653
264,5.6795310974
265,5.9617524147
266,5.6629114151
267,5.7985634804
268,5.6419568062
269,5.6462182999
270,5.6715760231
271,5.781001091
272,5.8924055099
273,5.7431726456
274,5.7617416382
275,5.3629803658
276,5.50187397
277,5.6049871445
278,5.8449311256
279,5.6108832359
280,5.7689676285
281,5.4553442001
282,5.7688784599
283,5.7409329414
284,5.7771167755
285,5.3577132225
286,5.8563904762
287,5.6564745903
288,5.8532781601
289,5.9042744637
290,5.8654203415
291,5.9202451706
292,6.0210428238
293,5.9591436386
294,5.7932195663
295,5.8867177963
296,5.7337551117
297,5.7759637833
298,5.9208478928
299,5.9074888229
300,5.9458727837
301,5.7977771759
302,5.6733675003
303,5.9819116592
304,5.9070568085
305,5.8037395477
306,5.9367642403
307,5.4812774658
308,5.7731103897
309,6.0635681152
310,5.9058237076
311,5.8803596497
312,5.9444432259
313,5.889275074
314,5.976603508
315,5.9309225082
316,6.0772676468
317,6.0026993752
318,6.1049928665
319,5.7767829895
320,5.4299898148
321,6.0618891716
322,5.8760476112
323,5.7784562111
324,5.8069386482
325,5.8547353745
326,5.4263496399
327,5.9075202942
328,5.8132619858
329,6.0509634018
330,6.0516729355
331,6.0131230354
332,5.8926439285
333,5.9388232231
334,6.0718841553
335,5.9843978882
336,6.0452985764
337,6.1778321266
338,5.8241724968
339,5.6668324471
340,5.7730498314
341,5.7645325661
342,6.0320549011
343,5.8597860336
344,5.9508361816
345,5.7988553047
346,5.7293100357
347,5.4181375504
348,5.494969368
349,5.82614851
350,6.0200567245
351,5.773411274
352,5.901061058
353,5.7160983086
354,5.9990739822
355,5.6612010002
356,6.1024465561
357,5.6903443336
358,5.8657464981
359,5.9313211441
360,6.0039901733
361,5.8772273064
362,5.878572464
363,5.7505397797
364,5.6026353836
365,5.816824913
366,5.934776783
367,5.7120642662
368,5.7788801193
369,5.8011026382
370,5.8431577682
371,5.6981458664
