Time (ns),RMSD (Å)
7.7,1.3127103921084715
7.800000000000001,1.1996889557838442
7.9,1.3224646859539673
8.0,1.2088243360474853
8.1,1.211397802385926
8.200000000000001,1.2441280421760719
8.3,1.235968477378114
8.4,1.39695313588951
8.5,1.1826312198647244
8.6,1.282454847826995
8.700000000000001,1.2026272301531336
8.8,1.2256253173184684
8.9,1.2898622695165192
9.0,1.268795223213793
9.1,1.3506733229929777
9.200000000000001,1.282713192071822
9.3,1.284910646532729
9.4,1.254482598369798
9.5,1.228437439482206
9.600000000000001,1.251934132173068
9.700000000000001,1.2547934952143003
9.8,1.2280505389989014
9.9,1.2355260164494761
10.0,1.0895458084445775
10.100000000000001,1.1968875895307827
10.200000000000001,1.2258003839659946
10.3,1.2899781103128827
10.4,1.271091015783406
10.5,1.226883687663985
10.600000000000001,1.3432519270034466
10.700000000000001,1.26647744972424
10.8,1.3092761213882818
10.9,1.1154551471546024
11.0,1.2666042095808396
11.100000000000001,1.1840479030433129
11.200000000000001,1.3291806813983151
11.3,1.2241255576212566
11.4,1.3613020817584176
11.5,1.2270705337942864
11.600000000000001,1.1797042808948257
11.700000000000001,1.2726504256321753
11.8,1.290482962294976
11.9,1.2180068504445187
12.0,1.31170315346921
12.100000000000001,1.283822079046805
12.200000000000001,1.390539097481975
12.3,1.2949274553501275
12.4,1.325472012258211
12.5,1.2788241202182993
12.600000000000001,1.2999338138306606
12.700000000000001,1.2286325945060155
12.8,1.2844673391940804
12.9,1.2764692777481472
13.0,1.2684972422848124
13.100000000000001,1.252800860717004
13.200000000000001,1.3658770005719179
13.3,1.2426999535914731
13.4,1.3221197047859807
13.5,1.3223599849787975
13.600000000000001,1.3362479523693769
13.700000000000001,1.3490902084280825
13.8,1.3785399494226132
13.9,1.225116151519645
14.0,1.1742964972720316
14.100000000000001,1.2016988553304748
14.200000000000001,0.9876927774810279
14.3,0.7683367144863684
14.4,1.1204132804772964
14.5,1.1595943551258578
14.600000000000001,1.0569502244288558
14.700000000000001,1.3442126361456757
14.8,1.140341271325374
14.9,1.1699089541049534
15.0,1.1622838295281575
15.100000000000001,1.1659383892120072
15.200000000000001,1.2121041417151524
15.3,1.055275072276394
15.4,1.2058626299825255
15.5,1.1791961745845356
15.600000000000001,1.1952692466344048
15.700000000000001,1.049395903475157
15.8,1.132068403956909
15.9,1.0890496695814955
16.0,1.0788482465864875
16.1,0.7889295341357094
16.2,0.9932312630185489
16.3,0.7533832485729378
16.400000000000002,0.7743071198226017
16.5,1.090085263178243
16.6,0.7993934798257353
16.7,1.159251525695055
16.8,1.102908008980879
16.900000000000002,1.012174607393358
17.0,0.948291955009227
17.1,0.8697036595034728
17.2,0.9338253895291195
17.3,1.022590967604947
17.400000000000002,0.9868193521062549
17.5,1.0111807369473218
17.6,1.0761632806743817
17.7,1.193853733396045
17.8,1.0093041298250343
17.900000000000002,0.8204651275895803
18.0,0.9066394310254184
18.1,1.0289541503703146
18.2,0.9302849875158133
18.3,1.0257174275972436
18.400000000000002,0.9754113069756889
18.5,1.1436500618784404
18.6,1.0851366764269292
18.7,1.1032135353373376
18.8,1.1966286341848622
18.900000000000002,1.1496558290365841
19.0,1.1958319751420046
19.1,0.8946292628410976
19.200000000000003,1.0229998985681956
19.3,1.1149389115265798
19.400000000000002,0.9755159373442419
19.5,1.0771933566799545
19.6,1.1288316145478048
19.700000000000003,1.0361130876368438
19.8,1.0699975374542186
19.900000000000002,1.183576660093596
20.0,1.102544137023761
20.1,1.095178000898936
20.200000000000003,1.0595791340594785
20.3,1.0691886112896305
20.400000000000002,1.3046018805599633
20.5,1.010725881151406
20.6,1.1785685917783322
20.700000000000003,1.1718033928572655
20.8,1.0851309462898349
20.900000000000002,0.7683483358872388
21.0,1.0722816822354668
21.1,0.8423195694463764
21.200000000000003,0.8745575309547398
21.3,0.760507599229743
21.400000000000002,0.7656952000391443
21.5,0.6532524029927544
21.6,0.7990470719283355
21.700000000000003,0.3577413280319984
21.8,0.5390524315994967
21.900000000000002,0.8481498912824746
22.0,0.9234720003642894
22.1,0.9469232480372142
22.200000000000003,0.9605885977558006
22.3,0.9563742796337364
22.400000000000002,1.0209575989512052
22.5,1.1539804602840331
22.6,1.0642339882357204
22.700000000000003,1.0256338224508654
22.8,1.181426925080102
22.900000000000002,1.0407554750492591
23.0,1.2564773481949318
23.1,1.1007454664500096
23.200000000000003,1.0539853622887907
23.3,0.9520462425322732
23.400000000000002,1.144985521725802
23.5,1.0376601181033593
23.6,1.0143161669253822
23.700000000000003,1.0832751731501624
23.8,1.157712380151493
23.900000000000002,1.2769269444615974
24.0,1.1672459043647296
24.1,1.2837725433087857
24.200000000000003,1.264710493246642
24.3,1.3651063046531207
24.400000000000002,1.331137530517017
24.5,1.2962120087972882
24.6,1.444288707015729
24.700000000000003,1.293482447004115
24.8,1.3768454786765483
24.900000000000002,1.3436762128898363
25.0,1.1767102354007153
25.1,1.2075758635709068
25.200000000000003,1.314726444244196
25.3,1.2193387416017731
25.400000000000002,1.3304626899307452
25.5,1.3032720068620909
25.6,1.4149379395535997
25.700000000000003,1.3491299475534995
25.8,1.3402464747961151
25.900000000000002,1.3361775164816028
26.0,1.395421930554897
26.1,1.4175208078797337
26.200000000000003,1.270502094409129
26.3,1.2990025876963212
26.400000000000002,1.2339625331142905
26.5,1.206034209510574
26.6,1.3107091958544916
26.700000000000003,1.393671192877158
26.8,1.3130744148794644
26.900000000000002,1.3160837819551572
27.0,1.3219788772105794
27.1,1.2681395922907115
27.200000000000003,1.3138770237969117
27.3,1.2418456195080767
27.400000000000002,1.291938239376075
27.5,1.3200712118629847
27.6,1.2048824302910763
27.700000000000003,1.2618909193464793
27.8,1.4247138669921109
27.900000000000002,1.2708164538645048
28.0,1.344990366483255
28.1,1.0985100265318826
28.200000000000003,1.361071224002713
28.3,1.329578673999125
28.400000000000002,1.2349876975191356
28.5,1.389078191524984
28.6,1.2776160299494799
28.700000000000003,1.3168349789784541
28.8,1.3943802852496103
28.900000000000002,1.27160110668387
29.0,1.380180820657448
29.1,1.2769045689527214
29.200000000000003,1.2597832683330914
29.3,1.3598636465507326
29.400000000000002,1.2573175181805731
29.5,1.44494545216146
29.6,1.2147886857964643
29.700000000000003,1.2550000686052025
29.8,1.289644440330215
29.900000000000002,1.246027285186408
30.0,1.276340996295645
30.1,1.3079390240398003
30.200000000000003,1.3936273610343042
30.3,1.3377233435368854
30.400000000000002,1.4271709765543552
30.5,1.2942092013034263
30.6,1.3800031487488202
30.700000000000003,1.3527881916244873
30.8,1.3838417125840168
30.900000000000002,1.311375875627195
31.0,1.273698907336485
31.1,1.1454396480784155
31.200000000000003,1.1881354094385803
31.3,1.3402747260836492
31.400000000000002,1.2136852786248125
31.5,1.2658282232084235
31.6,1.2236015988305948
31.700000000000003,1.3111409662714646
31.8,1.3859762646769644
31.900000000000002,1.2484932268525095
32.0,1.319448966593686
32.1,1.3410867588382347
32.2,1.3941919772696316
32.300000000000004,1.3223015752777154
32.4,1.2594481030229931
32.5,1.3873220244694051
32.6,1.328952591065106
32.7,1.3313425367219442
32.800000000000004,1.3119309767698037
32.9,1.239004354581009
33.0,1.2318359997687671
33.1,1.305955664797093
33.2,1.2633167511743346
33.300000000000004,1.1938151509112238
33.4,1.265734381033149
33.5,1.310334079517206
33.6,1.313497666940487
33.7,1.3458558128640148
33.800000000000004,1.2683926049402328
33.9,1.3544643310180668
34.0,1.205847215974644
34.1,1.3367472748647447
34.2,1.2411567377245463
34.300000000000004,1.3293900988567644
34.4,1.4169459046294948
34.5,1.364012276916927
34.6,1.3344270873422368
34.7,1.29597753144793
34.800000000000004,1.3236845156046702
34.9,1.3101950246188052
35.0,1.302213446461875
35.1,1.2433744676108058
35.2,1.3093768854373593
35.300000000000004,1.2975978691577679
35.4,1.287656196050666
35.5,1.2755802117007875
35.6,1.2713352049171016
35.7,1.2399614787140105
35.800000000000004,1.345610201204905
35.9,1.2477608877907784
36.0,1.2283383534417076
36.1,1.3039948098443563
36.2,1.2858954823228805
36.300000000000004,1.500256974598991
36.4,1.1401022527613947
36.5,1.0502633476216974
36.6,1.334481319029542
36.7,1.2465453013544534
36.800000000000004,1.2157547757560818
36.9,1.2333521110201433
37.0,1.2398358784234915
37.1,1.346655804329305
37.2,1.3473118318059065
37.300000000000004,1.3053957750450318
37.4,1.2528785437852197
37.5,1.2919179384921582
37.6,1.287642391527097
37.7,1.2386292357723796
37.800000000000004,1.2815993512665913
37.9,1.4259280760578072
38.0,1.271224171786836
38.1,1.2917368427614997
38.2,1.280631480054018
38.300000000000004,1.3962710414768083
38.400000000000006,1.3467737481905186
38.5,1.3304804564448616
38.6,1.3313671849880888
38.7,1.3601250734484025
38.800000000000004,1.2905371910193448
38.900000000000006,1.2742185971117006
39.0,1.438448430201717
39.1,1.4128942064243943
39.2,1.2924875539016716
39.300000000000004,1.3711662004042406
39.400000000000006,1.3438282570018156
39.5,1.3093390340890714
39.6,1.1829982410218058
39.7,1.2871889926083544
39.800000000000004,1.27783330959282
39.900000000000006,1.3358350618678518
40.0,1.3650264753514396
40.1,1.424591600109587
40.2,1.3548042898373722
40.300000000000004,1.4326968493753687
40.400000000000006,1.449563857353111
40.5,1.4211911620746585
40.6,1.5262887083049161
40.7,1.4282591304385215
40.800000000000004,1.4023947228798543
40.900000000000006,1.476806591044272
41.0,1.3267327564181715
41.1,1.3159143177667436
41.2,1.3946101483105455
41.300000000000004,1.4391446074424126
41.400000000000006,1.2509630215985164
41.5,1.4483761448698989
41.6,1.4300332150622905
41.7,1.1346725371400506
41.800000000000004,1.4795681637954519
41.900000000000006,1.4807387226688105
42.0,1.514993295225155
42.1,1.3616246774101424
42.2,1.4647138572825562
42.300000000000004,1.421426160531421
42.400000000000006,1.4081817846485538
42.5,1.4225809515040664
42.6,1.4104613918089166
42.7,1.4221732582838158
42.800000000000004,1.47970086806689
42.900000000000006,1.4411851473264023
43.0,1.4802498470755519
43.1,1.4679003853345776
43.2,1.2288233411560667
43.300000000000004,1.3011736168985444
43.400000000000006,0.9084020190457349
43.5,1.135724032001979
43.6,1.0350287952701125
43.7,1.1141060979437392
43.800000000000004,1.1875591094151992
43.900000000000006,1.1597100390660613
44.0,1.1757782529622547
44.1,1.0258336830462835
44.2,1.0529137814149607
44.300000000000004,1.1371833680849524
44.400000000000006,1.0716894583975431
44.5,1.0428651476549227
44.6,1.2637409444359302
44.7,1.273650841250713
44.800000000000004,1.2575149534037409
44.900000000000006,1.3267712680144388
45.0,1.2594704793162927
45.1,1.220788616872102
45.2,1.3334443254434862
45.300000000000004,1.3053808173526682
45.400000000000006,1.2609231266925944
45.5,1.3710514222603016
45.6,1.3455416686099475
45.7,1.3535826273166636
45.800000000000004,0.9681732470988621
45.900000000000006,1.0885775976107226
46.0,1.2144183091897145
46.1,0.9554056693448411
46.2,1.2511702374849074
46.300000000000004,1.4122874457556582
46.400000000000006,1.2490066039235805
46.5,1.3668575761356598
46.6,1.2791433707765762
46.7,1.23747486664597
46.800000000000004,1.2194403030185665
46.900000000000006,1.3709641835290707
47.0,1.3397287255877537
47.1,1.0951071854674042
47.2,1.2592674232435133
47.300000000000004,1.179519002491468
47.400000000000006,1.2514525474418006
47.5,1.1623766717638904
47.6,1.091676202336489
47.7,1.1671291391652887
47.800000000000004,1.1888228520731243
47.900000000000006,1.2536646578846466
48.0,1.2192505904615762
48.1,1.170594122123006
48.2,1.0887459691597159
48.300000000000004,1.101167248679412
48.400000000000006,1.1877178780909794
48.5,1.0869327297080082
48.6,1.17608121395675
48.7,1.247387315796532
48.800000000000004,1.1027308255746935
48.900000000000006,1.2209237377832958
49.0,1.114966053223805
49.1,1.2480627255150614
49.2,1.146768687105677
49.300000000000004,1.1758213043760528
49.400000000000006,1.1507041051701075
49.5,0.9253750617975599
49.6,1.1233448385379992
49.7,1.1410412837689423
49.800000000000004,1.109842548603402
49.900000000000006,1.217566258977956
