,0
400,-8.56319
401,-7.57443
402,-8.57159
403,-8.53899
404,-8.217
405,-8.35639
406,-8.48426
407,-8.59663
408,-8.92125
409,-8.12356
410,-9.09708
411,-7.67838
412,-9.49169
413,-7.93364
414,-8.48402
415,-8.67638
416,-8.48529
417,-8.54381
418,-8.29499
419,-8.3531
420,-7.72742
421,-8.04765
422,-8.20803
423,-7.76894
424,-8.33448
425,-8.98343
426,-8.83306
427,-7.62936
428,-8.52572
429,-8.97177
430,-8.68912
431,-8.09595
432,-7.5501
433,-8.16467
434,-8.67011
435,-8.40159
436,-8.41567
437,-7.76652
438,-8.57231
439,-7.64352
440,-8.85518
441,-8.32972
442,-8.15588
443,-8.20901
444,-8.17388
445,-7.9083
446,-8.48163
447,-8.45873
448,-8.63834
449,-8.80858
450,-9.14339
451,-8.19349
452,-8.54879
453,-8.54581
454,-8.4606
455,-7.92828
456,-9.04851
457,-8.778
458,-8.20581
459,-8.5614
460,-9.06635
461,-9.28761
462,-8.21762
463,-8.56343
464,-8.26688
465,-8.3532
466,-8.12575
467,-8.31271
468,-8.14581
469,-8.28799
470,-8.38117
471,-8.1356
472,-8.07205
473,-8.66764
474,-8.18941
475,-7.52611
476,-8.34753
477,-8.19242
478,-8.81699
479,-8.27529
480,-8.06436
481,-8.23879
482,-7.33518
483,-7.94527
484,-8.92266
485,-8.51057
486,-8.99006
487,-8.82707
488,-8.56733
489,-8.92914
490,-8.18371
491,-8.21
492,-7.84383
493,-8.26414
494,-9.27155
495,-8.46011
496,-8.32667
497,-8.11139
498,-7.98003
499,-8.51293
500,-8.06881
501,-8.1018
502,-8.3848
503,-8.2345
504,-8.4603
505,-8.15892
506,-8.60521
507,-8.12379
508,-8.28373
509,-8.58433
510,-8.62426
511,-8.92379
512,-8.19404
513,-8.20264
514,-8.0776
515,-8.34577
516,-8.08459
517,-8.38966
518,-7.64832
519,-7.42168
520,-7.94336
521,-8.91544
522,-9.07741
523,-9.10653
524,-9.12664
525,-8.86025
526,-8.8555
527,-8.36595
528,-9.38612
529,-8.58211
530,-8.50041
531,-8.80725
532,-7.69609
533,-7.51778
534,-8.6979
535,-8.60512
536,-8.25663
537,-8.09062
538,-9.07779
539,-8.49525
540,-8.07429
541,-8.27236
542,-8.54343
543,-8.21937
544,-8.35357
545,-8.28
546,-8.08938
547,-8.65534
548,-8.6027
549,-8.50349
550,-8.90795
551,-8.04663
552,-8.15931
553,-8.42185
554,-8.32942
555,-8.4718
556,-8.84491
557,-8.42608
558,-9.17608
559,-8.93241
560,-9.24579
561,-8.30594
562,-8.27811
563,-8.67867
564,-8.91095
565,-9.06597
566,-8.27442
567,-8.29307
568,-8.59154
569,-8.6648
570,-8.57972
571,-8.18425
572,-8.08601
573,-8.12993
574,-8.47714
575,-8.48927
576,-9.25831
577,-8.51668
578,-8.67687
579,-8.28833
580,-8.82786
581,-8.46621
582,-8.27226
583,-9.06483
584,-8.71923
585,-7.92998
586,-8.21272
587,-8.6448
588,-8.12934
589,-8.58756
590,-7.98951
591,-8.18587
592,-8.55102
593,-8.41966
594,-7.94785
595,-8.54732
596,-8.40572
597,-8.51398
598,-7.38766
599,-8.14971
600,-8.54035
601,-8.12354
602,-8.337
603,-8.2923
604,-8.36497
605,-8.69804
606,-8.26161
607,-8.3965
608,-8.5522
609,-7.80185
610,-8.79583
611,-8.01805
612,-8.64344
613,-8.32493
614,-8.02451
615,-8.30052
616,-8.57015
617,-8.3755
618,-7.97316
619,-9.04998
620,-8.12065
621,-8.0211
622,-9.06065
623,-8.32059
624,-8.52355
625,-8.51134
626,-8.42152
627,-9.03823
628,-8.55414
629,-8.14671
630,-7.93498
631,-7.88371
632,-8.71042
633,-8.64851
634,-8.54888
635,-8.09878
636,-8.39569
637,-8.34643
638,-9.15964
639,-8.2097
640,-8.82907
641,-8.75323
642,-8.73699
643,-7.75693
644,-8.61573
645,-8.42697
646,-8.2789
647,-7.73298
648,-8.06077
649,-7.8746
650,-8.21168
651,-7.74679
652,-8.4287
653,-8.76982
654,-8.2369
655,-8.21416
656,-8.04634
657,-8.72855
658,-8.21284
659,-8.26607
660,-8.46386
661,-7.13169
662,-7.88571
663,-7.72916
664,-7.9135
665,-8.63958
666,-8.17197
667,-8.40781
668,-8.5307
669,-8.87373
670,-8.68406
671,-8.79626
672,-8.25737
673,-8.54746
674,-7.97564
675,-8.05508
676,-8.97245
677,-8.61145
678,-7.66391
679,-8.08537
680,-9.13833
681,-8.89216
682,-8.50768
683,-9.07541
684,-8.32995
685,-8.10443
686,-8.58616
687,-7.84233
688,-8.545
689,-7.74286
690,-8.46609
691,-7.9155
692,-8.56841
693,-8.14315
694,-8.00278
695,-7.45903
696,-7.70729
697,-7.76592
698,-7.66584
699,-8.77368
700,-8.64364
701,-8.36098
702,-7.83401
703,-8.64522
704,-8.58294
705,-8.17156
706,-8.33334
707,-8.47342
708,-8.82596
709,-7.9528
710,-8.36841
711,-8.14539
712,-7.843
713,-8.25743
714,-8.57134
715,-8.97722
716,-8.602
717,-8.48715
718,-8.87667
719,-8.44069
720,-8.31841
721,-8.18324
722,-8.48408
723,-8.23539
724,-8.80218
725,-8.19216
726,-8.07831
727,-8.64353
728,-8.44041
729,-8.48343
730,-8.28343
731,-8.55254
732,-8.14471
733,-8.16807
734,-8.09778
735,-7.9983
736,-8.23879
737,-8.11413
738,-7.98432
739,-7.56783
740,-7.71119
741,-7.79147
742,-7.80021
743,-7.78951
744,-7.83283
745,-8.56635
746,-7.67102
747,-7.77396
748,-8.01983
749,-8.38377
750,-7.81296
751,-8.03902
752,-7.94959
753,-7.68685
754,-8.42978
755,-8.96353
756,-8.24085
757,-8.29103
758,-8.06422
759,-8.15391
760,-8.34809
761,-8.68405
762,-8.70896
763,-8.74094
764,-8.31089
765,-8.2913
766,-8.99466
767,-8.39888
768,-8.54836
769,-8.09431
770,-8.7726
771,-8.46964
772,-8.60788
773,-8.68643
774,-9.09198
775,-9.67309
776,-8.96986
777,-9.03494
778,-8.51437
779,-8.80921
780,-8.54788
781,-8.47776
782,-8.70102
783,-8.78289
784,-8.74682
785,-8.48712
786,-8.34456
787,-8.8975
788,-8.16492
789,-8.99956
790,-8.15421
791,-8.84373
792,-8.8819
793,-8.88591
794,-8.2242
795,-8.85341
796,-8.21969
797,-8.6277
798,-8.65703
799,-8.87216
800,-8.59998
801,-9.04737
802,-9.18709
803,-8.67751
804,-8.14721
805,-8.12137
806,-8.36921
807,-7.79829
808,-7.84008
809,-7.80609
810,-8.42188
811,-7.98105
812,-8.04108
813,-7.86241
814,-8.41655
815,-7.78356
816,-8.41369
817,-8.24985
818,-7.8526
819,-7.87891
820,-7.92772
821,-8.06966
822,-7.84229
823,-8.35555
824,-8.09303
825,-9.05199
826,-8.09015
827,-8.62947
828,-7.7051
829,-8.82419
830,-8.19821
831,-8.06857
832,-8.33766
833,-8.61918
834,-7.81378
835,-7.46386
836,-7.72034
837,-7.95123
838,-7.33227
839,-7.69769
840,-7.97207
841,-7.88708
842,-7.7802
843,-7.96114
844,-7.58154
845,-8.58859
846,-8.29078
847,-8.92726
848,-8.28783
849,-7.48717
850,-8.02478
851,-7.97022
852,-8.43592
853,-8.0039
854,-8.35118
855,-7.85927
856,-8.26693
857,-8.41211
858,-7.77691
859,-8.5936
860,-8.59983
861,-8.28734
862,-8.39516
863,-8.62014
864,-8.4467
865,-7.96295
866,-8.37845
867,-8.399
868,-8.07239
869,-8.32559
870,-8.00773
871,-8.37893
872,-7.90933
873,-8.31799
874,-8.34683
875,-9.18318
876,-9.0347
877,-8.96166
878,-9.63729
879,-8.60209
880,-8.83425
881,-8.91555
882,-8.34636
883,-7.88799
884,-8.56604
885,-8.53672
886,-8.80733
887,-8.88898
888,-8.17976
889,-8.08003
890,-9.40115
891,-8.93073
892,-9.4412
893,-8.74987
894,-8.35073
895,-8.68569
896,-7.7863
897,-8.50693
898,-8.1486
899,-8.2917
900,-8.17548
901,-8.46292
902,-8.03885
903,-8.89626
904,-8.86021
905,-8.73273
906,-8.47469
907,-8.49752
908,-8.57187
909,-8.11967
910,-8.64644
911,-9.07814
912,-7.46806
913,-8.06212
914,-9.09529
915,-8.04032
916,-8.7822
917,-9.04546
918,-8.81009
919,-8.42662
920,-8.91509
921,-8.50334
922,-8.33406
923,-8.6503
924,-8.31344
925,-7.74534
926,-8.84469
927,-7.69253
928,-8.50361
929,-8.56846
930,-7.99917
931,-8.12411
932,-7.86034
933,-8.53012
934,-8.68004
935,-8.04241
936,-8.52245
937,-8.21979
938,-7.92864
939,-8.58118
940,-8.51604
941,-9.30158
942,-8.71739
943,-8.75665
944,-9.08835
945,-8.81004
946,-8.90019
947,-8.76202
948,-8.65454
949,-8.94713
950,-9.28592
951,-9.07528
952,-7.96934
953,-7.94523
954,-8.02118
955,-8.29274
956,-8.45932
957,-8.21265
958,-8.61812
959,-8.24842
960,-8.44397
961,-8.30346
962,-8.63516
963,-8.4698
964,-9.26373
965,-8.12873
966,-7.82142
967,-8.70782
968,-7.98218
969,-7.53956
970,-8.20345
971,-8.96814
972,-8.35318
973,-8.42271
974,-8.54715
975,-8.79384
976,-8.26478
977,-8.2962
978,-8.5746
979,-7.46042
980,-8.51362
981,-8.01976
982,-8.57217
983,-7.95695
984,-9.35913
985,-9.0969
986,-7.87907
987,-8.89854
988,-8.62286
989,-7.7706
990,-8.14733
991,-8.61925
992,-8.14545
993,-8.7107
994,-7.87676
995,-8.40342
996,-8.93801
997,-7.91358
998,-8.00808
999,-8.80215
1000,-7.4087
1001,-8.87476
1002,-8.52778
1003,-8.71873
1004,-8.38682
1005,-8.45286
1006,-8.42318
1007,-8.46406
1008,-7.58746
1009,-7.92048
1010,-7.8185
1011,-8.09066
1012,-7.62358
1013,-8.42657
1014,-7.93644
1015,-8.42641
1016,-8.29392
1017,-8.12324
1018,-8.01082
1019,-8.39125
1020,-7.90571
1021,-7.9794
1022,-8.22986
1023,-8.38576
1024,-8.42323
1025,-8.28538
1026,-8.51248
1027,-8.94757
1028,-8.82494
1029,-7.92156
1030,-8.71414
1031,-8.11861
1032,-8.62839
1033,-8.71286
1034,-8.25838
1035,-8.7129
1036,-8.37933
1037,-8.40745
1038,-9.03318
1039,-8.52511
1040,-8.15055
1041,-7.93495
1042,-8.50894
1043,-8.51673
1044,-7.83709
1045,-8.46137
1046,-8.18397
1047,-8.22366
1048,-8.44894
1049,-8.18074
1050,-8.27823
1051,-7.83733
1052,-8.44193
1053,-8.15174
1054,-8.35246
1055,-7.80696
1056,-8.35488
1057,-8.28206
1058,-7.9058
1059,-8.76711
1060,-8.5012
1061,-8.26726
1062,-8.69275
1063,-8.19763
1064,-8.15893
1065,-8.11801
1066,-8.23386
1067,-9.50591
1068,-7.68748
1069,-8.35346
1070,-7.76174
1071,-9.09703
1072,-8.61969
1073,-7.63063
1074,-8.57166
1075,-8.27829
1076,-8.15793
1077,-8.74734
1078,-7.99805
1079,-7.67541
1080,-8.4386
1081,-8.66095
1082,-8.26021
1083,-8.00832
1084,-8.04138
1085,-8.56442
1086,-8.15522
1087,-8.22928
1088,-8.08358
1089,-8.31411
1090,-8.50503
1091,-8.30854
1092,-8.02742
1093,-8.0532
1094,-7.94741
1095,-8.32194
1096,-8.4496
1097,-8.69389
1098,-8.38105
1099,-7.81719
