Frame,RMSD_dock
982,2.9038134
983,2.6417732
984,2.8831785
985,2.2267792
986,2.7284298
987,2.416789
988,2.8913095
989,2.7041001
990,3.0227206
991,2.9947195
992,2.735097
993,2.6810882
994,2.7003455
995,2.7463307
996,3.4824371
997,2.9927087
998,2.6085567
999,2.1919055
1000,2.820156
1001,2.8261046
1002,2.4350953
1003,2.7674086
1004,2.8641791
1005,3.0044546
1006,3.027563
1007,3.0317228
1008,2.555151
1009,3.0417137
1010,2.7250054
1011,2.67085
1012,2.6617038
1013,2.7952979
1014,2.634908
1015,2.9076815
1016,2.5867724
1017,2.867859
1018,2.678352
1019,2.7094634
1020,2.3847737
1021,2.3917851
1022,2.680559
1023,2.4168541
1024,2.2507856
1025,3.1094859
1026,2.5854044
1027,2.865372
1028,2.8943565
1029,2.5663788
1030,2.971519
1031,2.7707791
1032,2.6313255
1033,2.34033
1034,2.4989684
1035,2.6995456
1036,2.616791
1037,2.2287805
1038,3.0000243
1039,2.5276372
1040,2.5793037
1041,2.9470005
1042,2.6881516
1043,2.722812
1044,2.3407547
1045,2.5209467
1046,2.598693
1047,2.402975
1048,2.3931355
1049,2.7938128
1050,2.6284208
1051,2.3138878
1052,2.6610012
1053,2.4860344
1054,2.4251647
1055,2.6237688
1056,2.4880009
1057,2.4153097
1058,2.5203524
1059,2.392381
1060,2.4861493
1061,2.6647656
1062,2.546784
1063,2.482398
1064,2.8439894
1065,2.8171096
1066,2.7461581
1067,2.639751
1068,2.2096987
1069,2.4480307
1070,2.7816691
1071,2.7453976
1072,2.4386432
1073,2.5628326
1074,2.7937481
1075,2.435317
1076,2.451781
1077,2.7254324
1078,2.7060988
1079,2.5014002
1080,2.5809853
1081,2.486401
1082,2.2640476
1083,2.5229738
1084,2.606165
1085,2.450856
1086,2.4762557
1087,2.6338346
1088,2.5022213
1089,2.6138551
1090,2.5106685
1091,2.5969043
1092,2.8855572
1093,2.7090826
1094,2.474962
1095,2.7391365
1096,2.7138884
1097,2.7637436
1098,2.6470418
1099,2.5325468
